397.394 382.632 0 9 1  1.0
397.61 382.835 0 9 1  1.0
397.825 383.04 0 9 1  1.0
398.039 383.246 0 9 1  1.0
398.25 383.454 0 9 1  1.0
398.46 383.663 0 9 1  1.0
398.666 383.873 0 9 1  1.0
398.87 384.085 0 9 1  1.0
399.071 384.299 0 9 1  1.0
399.268 384.514 0 9 1  1.0
399.461 384.731 0 9 1  1.0
399.65 384.949 0 9 1  1.0
399.835 385.169 0 9 1  1.0
400.015 385.391 0 9 1  1.0
400.189 385.614 0 9 1  1.0
400.358 385.84 0 9 1  1.0
400.521 386.067 0 9 1  1.0
400.678 386.296 0 9 1  1.0
400.828 386.527 0 9 1  1.0
400.971 386.759 0 9 1  1.0
401.108 386.994 0 9 1  1.0
401.236 387.23 0 9 1  1.0
401.357 387.469 0 9 1  1.0
401.47 387.71 0 9 1  1.0
401.574 387.952 0 9 1  1.0
401.669 388.197 0 9 1  1.0
401.755 388.444 0 9 1  1.0
401.832 388.693 0 9 1  1.0
401.899 388.945 0 9 1  1.0
401.955 389.198 0 9 1  1.0
402.03 389.655 0 9 1  1.0
402.075 390.118 0 9 1  1.0
402.092 390.587 0 9 1  1.0
402.083 391.062 0 9 1  1.0
402.052 391.542 0 9 1  1.0
402.001 392.026 0 9 1  1.0
401.933 392.515 0 9 1  1.0
401.85 393.008 0 9 1  1.0
401.755 393.503 0 9 1  1.0
401.651 394.002 0 9 1  1.0
401.54 394.502 0 9 1  1.0
401.425 395.004 0 9 1  1.0
401.308 395.508 0 9 1  1.0
401.193 396.012 0 9 1  1.0
401.082 396.516 0 9 1  1.0
400.978 397.019 0 9 1  1.0
400.916 397.336 0 9 1  1.0
400.858 397.652 0 9 1  1.0
400.804 397.967 0 9 1  1.0
400.752 398.282 0 9 1  1.0
400.702 398.597 0 9 1  1.0
400.655 398.911 0 9 1  1.0
400.61 399.225 0 9 1  1.0
400.567 399.538 0 9 1  1.0
400.525 399.85 0 9 1  1.0
400.485 400.162 0 9 1  1.0
400.445 400.473 0 9 1  1.0
400.406 400.783 0 9 1  1.0
400.368 401.093 0 9 1  1.0
400.329 401.402 0 9 1  1.0
400.291 401.71 0 9 1  1.0
400.252 402.017 0 9 1  1.0
400.212 402.324 0 9 1  1.0
400.171 402.629 0 9 1  1.0
400.129 402.934 0 9 1  1.0
400.086 403.238 0 9 1  1.0
400.041 403.541 0 9 1  1.0
399.993 403.842 0 9 1  1.0
399.944 404.143 0 9 1  1.0
399.892 404.442 0 9 1  1.0
399.837 404.741 0 9 1  1.0
399.778 405.038 0 9 1  1.0
399.717 405.334 0 9 1  1.0
399.652 405.629 0 9 1  1.0
399.582 405.923 0 9 1  1.0
399.509 406.215 0 9 1  1.0
399.431 406.506 0 9 1  1.0
399.348 406.796 0 9 1  1.0
399.252 407.11 0 9 1  1.0
399.151 407.422 0 9 1  1.0
399.044 407.733 0 9 1  1.0
398.931 408.042 0 9 1  1.0
398.813 408.35 0 9 1  1.0
398.689 408.656 0 9 1  1.0
398.561 408.961 0 9 1  1.0
398.427 409.265 0 9 1  1.0
398.289 409.567 0 9 1  1.0
398.146 409.868 0 9 1  1.0
397.999 410.168 0 9 1  1.0
397.847 410.466 0 9 1  1.0
397.691 410.764 0 9 1  1.0
397.531 411.06 0 9 1  1.0
397.368 411.355 0 9 1  1.0
397.2 411.649 0 9 1  1.0
397.029 411.943 0 9 1  1.0
396.854 412.235 0 9 1  1.0
396.677 412.526 0 9 1  1.0
396.496 412.816 0 9 1  1.0
396.312 413.106 0 9 1  1.0
396.125 413.395 0 9 1  1.0
395.935 413.683 0 9 1  1.0
395.743 413.97 0 9 1  1.0
395.549 414.257 0 9 1  1.0
395.352 414.542 0 9 1  1.0
395.154 414.828 0 9 1  1.0
394.953 415.112 0 9 1  1.0
394.751 415.397 0 9 1  1.0
394.547 415.68 0 9 1  1.0
394.341 415.964 0 9 1  1.0
394.134 416.246 0 9 1  1.0
393.965 416.476 0 9 1  1.0
393.796 416.704 0 9 1  1.0
393.625 416.932 0 9 1  1.0
393.454 417.16 0 9 1  1.0
393.281 417.386 0 9 1  1.0
393.107 417.611 0 9 1  1.0
392.932 417.835 0 9 1  1.0
392.756 418.057 0 9 1  1.0
392.578 418.277 0 9 1  1.0
392.399 418.496 0 9 1  1.0
392.219 418.712 0 9 1  1.0
392.036 418.926 0 9 1  1.0
391.852 419.138 0 9 1  1.0
391.667 419.347 0 9 1  1.0
391.479 419.553 0 9 1  1.0
391.29 419.756 0 9 1  1.0
391.099 419.956 0 9 1  1.0
390.905 420.152 0 9 1  1.0
390.71 420.345 0 9 1  1.0
390.512 420.534 0 9 1  1.0
390.312 420.719 0 9 1  1.0
390.11 420.9 0 9 1  1.0
389.905 421.076 0 9 1  1.0
389.698 421.248 0 9 1  1.0
389.488 421.416 0 9 1  1.0
389.276 421.578 0 9 1  1.0
389.061 421.735 0 9 1  1.0
388.843 421.887 0 9 1  1.0
388.622 422.034 0 9 1  1.0
388.399 422.174 0 9 1  1.0
388.172 422.309 0 9 1  1.0
387.942 422.438 0 9 1  1.0
387.668 422.582 0 9 1  1.0
387.39 422.717 0 9 1  1.0
387.108 422.844 0 9 1  1.0
386.822 422.964 0 9 1  1.0
386.532 423.076 0 9 1  1.0
386.239 423.181 0 9 1  1.0
385.942 423.28 0 9 1  1.0
385.642 423.371 0 9 1  1.0
385.339 423.457 0 9 1  1.0
385.032 423.537 0 9 1  1.0
384.723 423.611 0 9 1  1.0
384.411 423.679 0 9 1  1.0
384.097 423.743 0 9 1  1.0
383.78 423.802 0 9 1  1.0
383.461 423.856 0 9 1  1.0
383.14 423.907 0 9 1  1.0
382.817 423.953 0 9 1  1.0
382.492 423.996 0 9 1  1.0
382.165 424.036 0 9 1  1.0
381.837 424.073 0 9 1  1.0
381.508 424.107 0 9 1  1.0
381.178 424.139 0 9 1  1.0
380.846 424.169 0 9 1  1.0
380.514 424.197 0 9 1  1.0
380.18 424.223 0 9 1  1.0
379.847 424.249 0 9 1  1.0
379.512 424.273 0 9 1  1.0
379.178 424.297 0 9 1  1.0
378.843 424.321 0 9 1  1.0
378.509 424.345 0 9 1  1.0
378.174 424.369 0 9 1  1.0
377.84 424.393 0 9 1  1.0
377.354 424.431 0 9 1  1.0
376.869 424.469 0 9 1  1.0
376.386 424.506 0 9 1  1.0
375.905 424.542 0 9 1  1.0
375.425 424.575 0 9 1  1.0
374.947 424.604 0 9 1  1.0
374.472 424.627 0 9 1  1.0
374 424.644 0 9 1  1.0
373.531 424.653 0 9 1  1.0
373.064 424.653 0 9 1  1.0
372.601 424.642 0 9 1  1.0
372.142 424.62 0 9 1  1.0
371.686 424.586 0 9 1  1.0
371.235 424.537 0 9 1  1.0
370.787 424.473 0 9 1  1.0
370.345 424.393 0 9 1  1.0
369.946 424.305 0 9 1  1.0
369.551 424.203 0 9 1  1.0
369.16 424.088 0 9 1  1.0
368.772 423.959 0 9 1  1.0
368.388 423.817 0 9 1  1.0
368.007 423.663 0 9 1  1.0
367.63 423.498 0 9 1  1.0
367.255 423.321 0 9 1  1.0
366.884 423.133 0 9 1  1.0
366.516 422.935 0 9 1  1.0
366.151 422.727 0 9 1  1.0
365.788 422.509 0 9 1  1.0
365.428 422.283 0 9 1  1.0
365.071 422.048 0 9 1  1.0
364.715 421.805 0 9 1  1.0
364.363 421.554 0 9 1  1.0
364.012 421.297 0 9 1  1.0
363.664 421.032 0 9 1  1.0
363.317 420.762 0 9 1  1.0
362.972 420.486 0 9 1  1.0
362.629 420.204 0 9 1  1.0
362.288 419.918 0 9 1  1.0
361.948 419.628 0 9 1  1.0
361.61 419.333 0 9 1  1.0
361.272 419.036 0 9 1  1.0
360.936 418.735 0 9 1  1.0
360.602 418.432 0 9 1  1.0
360.268 418.128 0 9 1  1.0
359.934 417.821 0 9 1  1.0
359.602 417.514 0 9 1  1.0
359.27 417.206 0 9 1  1.0
358.939 416.898 0 9 1  1.0
358.719 416.694 0 9 1  1.0
358.5 416.49 0 9 1  1.0
358.281 416.286 0 9 1  1.0
358.062 416.082 0 9 1  1.0
357.843 415.878 0 9 1  1.0
357.626 415.674 0 9 1  1.0
357.408 415.47 0 9 1  1.0
357.191 415.266 0 9 1  1.0
356.975 415.061 0 9 1  1.0
356.76 414.857 0 9 1  1.0
356.545 414.652 0 9 1  1.0
356.331 414.448 0 9 1  1.0
356.118 414.243 0 9 1  1.0
355.907 414.037 0 9 1  1.0
355.696 413.831 0 9 1  1.0
355.486 413.625 0 9 1  1.0
355.277 413.419 0 9 1  1.0
355.07 413.212 0 9 1  1.0
354.863 413.004 0 9 1  1.0
354.658 412.796 0 9 1  1.0
354.455 412.588 0 9 1  1.0
354.253 412.378 0 9 1  1.0
354.052 412.169 0 9 1  1.0
353.853 411.958 0 9 1  1.0
353.655 411.747 0 9 1  1.0
353.46 411.535 0 9 1  1.0
353.266 411.322 0 9 1  1.0
353.073 411.109 0 9 1  1.0
352.883 410.894 0 9 1  1.0
352.695 410.679 0 9 1  1.0
352.508 410.463 0 9 1  1.0
352.324 410.245 0 9 1  1.0
352.141 410.027 0 9 1  1.0
351.961 409.808 0 9 1  1.0
351.783 409.587 0 9 1  1.0
351.607 409.366 0 9 1  1.0
351.434 409.143 0 9 1  1.0
351.263 408.919 0 9 1  1.0
351.095 408.694 0 9 1  1.0
350.929 408.468 0 9 1  1.0
350.765 408.24 0 9 1  1.0
350.605 408.011 0 9 1  1.0
350.447 407.781 0 9 1  1.0
350.291 407.549 0 9 1  1.0
350.139 407.316 0 9 1  1.0
349.989 407.081 0 9 1  1.0
349.843 406.845 0 9 1  1.0
349.699 406.607 0 9 1  1.0
349.559 406.368 0 9 1  1.0
349.421 406.127 0 9 1  1.0
349.287 405.884 0 9 1  1.0
349.156 405.64 0 9 1  1.0
349.028 405.393 0 9 1  1.0
348.904 405.145 0 9 1  1.0
348.783 404.896 0 9 1  1.0
348.666 404.644 0 9 1  1.0
348.552 404.39 0 9 1  1.0
348.441 404.135 0 9 1  1.0
348.335 403.877 0 9 1  1.0
348.232 403.618 0 9 1  1.0
348.133 403.356 0 9 1  1.0
348.038 403.093 0 9 1  1.0
347.946 402.827 0 9 1  1.0
347.859 402.559 0 9 1  1.0
347.766 402.258 0 9 1  1.0
347.679 401.954 0 9 1  1.0
347.596 401.648 0 9 1  1.0
347.518 401.339 0 9 1  1.0
347.446 401.029 0 9 1  1.0
347.379 400.716 0 9 1  1.0
347.317 400.402 0 9 1  1.0
347.26 400.086 0 9 1  1.0
347.208 399.769 0 9 1  1.0
347.162 399.45 0 9 1  1.0
347.121 399.13 0 9 1  1.0
347.085 398.81 0 9 1  1.0
347.055 398.489 0 9 1  1.0
347.03 398.167 0 9 1  1.0
347.01 397.844 0 9 1  1.0
346.996 397.522 0 9 1  1.0
346.987 397.199 0 9 1  1.0
346.984 396.876 0 9 1  1.0
346.987 396.554 0 9 1  1.0
346.995 396.232 0 9 1  1.0
347.008 395.91 0 9 1  1.0
347.027 395.59 0 9 1  1.0
347.052 395.27 0 9 1  1.0
347.082 394.951 0 9 1  1.0
347.118 394.633 0 9 1  1.0
347.16 394.317 0 9 1  1.0
347.208 394.002 0 9 1  1.0
347.261 393.689 0 9 1  1.0
347.32 393.378 0 9 1  1.0
347.385 393.069 0 9 1  1.0
347.456 392.762 0 9 1  1.0
347.533 392.457 0 9 1  1.0
347.635 392.086 0 9 1  1.0
347.746 391.719 0 9 1  1.0
347.866 391.356 0 9 1  1.0
347.993 390.996 0 9 1  1.0
348.128 390.639 0 9 1  1.0
348.271 390.285 0 9 1  1.0
348.421 389.934 0 9 1  1.0
348.578 389.586 0 9 1  1.0
348.742 389.241 0 9 1  1.0
348.912 388.898 0 9 1  1.0
349.089 388.557 0 9 1  1.0
349.271 388.219 0 9 1  1.0
349.459 387.883 0 9 1  1.0
349.652 387.549 0 9 1  1.0
349.85 387.216 0 9 1  1.0
350.053 386.885 0 9 1  1.0
350.261 386.556 0 9 1  1.0
350.472 386.228 0 9 1  1.0
350.688 385.901 0 9 1  1.0
350.907 385.576 0 9 1  1.0
351.13 385.251 0 9 1  1.0
351.356 384.927 0 9 1  1.0
351.585 384.604 0 9 1  1.0
351.816 384.282 0 9 1  1.0
352.05 383.96 0 9 1  1.0
352.285 383.638 0 9 1  1.0
352.522 383.316 0 9 1  1.0
352.761 382.994 0 9 1  1.0
353.001 382.672 0 9 1  1.0
353.242 382.349 0 9 1  1.0
353.483 382.026 0 9 1  1.0
353.725 381.703 0 9 1  1.0
354.003 381.33 0 9 1  1.0
354.282 380.956 0 9 1  1.0
354.561 380.582 0 9 1  1.0
354.841 380.208 0 9 1  1.0
355.122 379.835 0 9 1  1.0
355.404 379.463 0 9 1  1.0
355.688 379.093 0 9 1  1.0
355.973 378.725 0 9 1  1.0
356.26 378.359 0 9 1  1.0
356.548 377.996 0 9 1  1.0
356.839 377.637 0 9 1  1.0
357.133 377.281 0 9 1  1.0
357.429 376.929 0 9 1  1.0
357.727 376.582 0 9 1  1.0
358.029 376.239 0 9 1  1.0
358.334 375.903 0 9 1  1.0
358.643 375.572 0 9 1  1.0
358.955 375.247 0 9 1  1.0
359.271 374.929 0 9 1  1.0
359.591 374.618 0 9 1  1.0
359.915 374.315 0 9 1  1.0
360.244 374.02 0 9 1  1.0
360.578 373.733 0 9 1  1.0
360.916 373.455 0 9 1  1.0
361.26 373.186 0 9 1  1.0
361.609 372.927 0 9 1  1.0
361.964 372.678 0 9 1  1.0
362.324 372.44 0 9 1  1.0
362.69 372.212 0 9 1  1.0
363.063 371.997 0 9 1  1.0
363.442 371.792 0 9 1  1.0
358.287 367.69 0 28 1  1.0
358.559 367.568 0 28 1  1.0
358.833 367.452 0 28 1  1.0
359.109 367.34 0 28 1  1.0
359.387 367.234 0 28 1  1.0
359.666 367.132 0 28 1  1.0
359.947 367.034 0 28 1  1.0
360.23 366.941 0 28 1  1.0
360.514 366.853 0 28 1  1.0
360.8 366.769 0 28 1  1.0
361.088 366.689 0 28 1  1.0
361.377 366.612 0 28 1  1.0
361.668 366.54 0 28 1  1.0
361.96 366.472 0 28 1  1.0
362.254 366.407 0 28 1  1.0
362.549 366.346 0 28 1  1.0
362.845 366.288 0 28 1  1.0
363.143 366.234 0 28 1  1.0
363.441 366.183 0 28 1  1.0
363.742 366.135 0 28 1  1.0
364.043 366.089 0 28 1  1.0
364.345 366.047 0 28 1  1.0
364.649 366.007 0 28 1  1.0
364.954 365.97 0 28 1  1.0
365.259 365.936 0 28 1  1.0
365.566 365.904 0 28 1  1.0
365.874 365.874 0 28 1  1.0
366.182 365.846 0 28 1  1.0
366.492 365.82 0 28 1  1.0
366.802 365.796 0 28 1  1.0
367.113 365.774 0 28 1  1.0
367.425 365.754 0 28 1  1.0
367.738 365.735 0 28 1  1.0
368.164 365.711 0 28 1  1.0
368.591 365.691 0 28 1  1.0
369.02 365.673 0 28 1  1.0
369.449 365.657 0 28 1  1.0
369.88 365.645 0 28 1  1.0
370.311 365.636 0 28 1  1.0
370.742 365.629 0 28 1  1.0
371.175 365.626 0 28 1  1.0
371.608 365.626 0 28 1  1.0
372.041 365.629 0 28 1  1.0
372.474 365.635 0 28 1  1.0
372.908 365.644 0 28 1  1.0
373.342 365.657 0 28 1  1.0
373.775 365.673 0 28 1  1.0
374.209 365.693 0 28 1  1.0
374.642 365.717 0 28 1  1.0
375.075 365.744 0 28 1  1.0
375.508 365.774 0 28 1  1.0
375.94 365.809 0 28 1  1.0
376.371 365.847 0 28 1  1.0
376.802 365.889 0 28 1  1.0
377.231 365.935 0 28 1  1.0
377.66 365.985 0 28 1  1.0
378.088 366.039 0 28 1  1.0
378.514 366.097 0 28 1  1.0
378.94 366.16 0 28 1  1.0
379.363 366.227 0 28 1  1.0
379.786 366.297 0 28 1  1.0
380.207 366.373 0 28 1  1.0
380.626 366.453 0 28 1  1.0
381.043 366.537 0 28 1  1.0
381.459 366.626 0 28 1  1.0
381.873 366.719 0 28 1  1.0
382.284 366.817 0 28 1  1.0
382.693 366.92 0 28 1  1.0
383.1 367.028 0 28 1  1.0
383.505 367.141 0 28 1  1.0
383.907 367.258 0 28 1  1.0
384.307 367.381 0 28 1  1.0
384.704 367.508 0 28 1  1.0
385.098 367.641 0 28 1  1.0
385.489 367.779 0 28 1  1.0
385.877 367.922 0 28 1  1.0
386.262 368.07 0 28 1  1.0
386.644 368.224 0 28 1  1.0
387.023 368.384 0 28 1  1.0
387.398 368.548 0 28 1  1.0
387.77 368.719 0 28 1  1.0
388.138 368.895 0 28 1  1.0
388.502 369.076 0 28 1  1.0
388.863 369.264 0 28 1  1.0
389.219 369.457 0 28 1  1.0
389.572 369.656 0 28 1  1.0
389.921 369.861 0 28 1  1.0
390.265 370.072 0 28 1  1.0
390.605 370.289 0 28 1  1.0
390.94 370.513 0 28 1  1.0
391.271 370.742 0 28 1  1.0
391.598 370.978 0 28 1  1.0
391.919 371.22 0 28 1  1.0
392.236 371.468 0 28 1  1.0
392.548 371.723 0 28 1  1.0
392.855 371.984 0 28 1  1.0
393.156 372.252 0 28 1  1.0
393.416 372.492 0 28 1  1.0
393.672 372.737 0 28 1  1.0
393.924 372.987 0 28 1  1.0
394.171 373.241 0 28 1  1.0
394.415 373.5 0 28 1  1.0
394.656 373.763 0 28 1  1.0
394.892 374.03 0 28 1  1.0
395.125 374.302 0 28 1  1.0
395.353 374.577 0 28 1  1.0
395.579 374.857 0 28 1  1.0
395.8 375.14 0 28 1  1.0
396.018 375.426 0 28 1  1.0
396.232 375.717 0 28 1  1.0
396.443 376.01 0 28 1  1.0
396.651 376.307 0 28 1  1.0
396.854 376.606 0 28 1  1.0
397.055 376.909 0 28 1  1.0
397.252 377.214 0 28 1  1.0
397.446 377.522 0 28 1  1.0
397.636 377.833 0 28 1  1.0
397.823 378.145 0 28 1  1.0
398.007 378.46 0 28 1  1.0
398.187 378.777 0 28 1  1.0
398.365 379.097 0 28 1  1.0
398.539 379.417 0 28 1  1.0
398.71 379.74 0 28 1  1.0
398.878 380.064 0 28 1  1.0
399.043 380.39 0 28 1  1.0
399.205 380.716 0 28 1  1.0
399.365 381.044 0 28 1  1.0
399.521 381.373 0 28 1  1.0
399.674 381.703 0 28 1  1.0
399.843 382.074 0 28 1  1.0
400.008 382.446 0 28 1  1.0
400.17 382.819 0 28 1  1.0
400.328 383.193 0 28 1  1.0
400.482 383.568 0 28 1  1.0
400.633 383.944 0 28 1  1.0
400.78 384.321 0 28 1  1.0
400.923 384.699 0 28 1  1.0
401.063 385.078 0 28 1  1.0
401.199 385.458 0 28 1  1.0
401.332 385.839 0 28 1  1.0
401.461 386.221 0 28 1  1.0
401.586 386.604 0 28 1  1.0
401.707 386.988 0 28 1  1.0
401.825 387.373 0 28 1  1.0
401.939 387.759 0 28 1  1.0
402.05 388.146 0 28 1  1.0
402.157 388.534 0 28 1  1.0
402.26 388.923 0 28 1  1.0
402.359 389.314 0 28 1  1.0
402.455 389.705 0 28 1  1.0
402.546 390.098 0 28 1  1.0
402.635 390.491 0 28 1  1.0
402.719 390.886 0 28 1  1.0
402.8 391.282 0 28 1  1.0
402.877 391.679 0 28 1  1.0
402.95 392.077 0 28 1  1.0
403.019 392.477 0 28 1  1.0
403.085 392.878 0 28 1  1.0
403.147 393.279 0 28 1  1.0
403.205 393.682 0 28 1  1.0
403.259 394.086 0 28 1  1.0
403.296 394.384 0 28 1  1.0
403.331 394.681 0 28 1  1.0
403.364 394.98 0 28 1  1.0
403.395 395.278 0 28 1  1.0
403.423 395.578 0 28 1  1.0
403.449 395.877 0 28 1  1.0
403.472 396.177 0 28 1  1.0
403.493 396.476 0 28 1  1.0
403.51 396.776 0 28 1  1.0
403.525 397.076 0 28 1  1.0
403.537 397.376 0 28 1  1.0
403.546 397.676 0 28 1  1.0
403.551 397.975 0 28 1  1.0
403.554 398.275 0 28 1  1.0
403.553 398.574 0 28 1  1.0
403.548 398.872 0 28 1  1.0
403.54 399.17 0 28 1  1.0
403.529 399.468 0 28 1  1.0
403.513 399.765 0 28 1  1.0
403.494 400.061 0 28 1  1.0
403.471 400.356 0 28 1  1.0
403.444 400.651 0 28 1  1.0
403.413 400.945 0 28 1  1.0
403.377 401.238 0 28 1  1.0
403.338 401.529 0 28 1  1.0
403.294 401.82 0 28 1  1.0
403.245 402.11 0 28 1  1.0
403.192 402.398 0 28 1  1.0
403.135 402.685 0 28 1  1.0
403.072 402.97 0 28 1  1.0
403.005 403.254 0 28 1  1.0
402.933 403.537 0 28 1  1.0
402.851 403.836 0 28 1  1.0
402.763 404.133 0 28 1  1.0
402.67 404.429 0 28 1  1.0
402.572 404.723 0 28 1  1.0
402.469 405.015 0 28 1  1.0
402.362 405.306 0 28 1  1.0
402.25 405.596 0 28 1  1.0
402.134 405.885 0 28 1  1.0
402.015 406.172 0 28 1  1.0
401.891 406.458 0 28 1  1.0
401.765 406.744 0 28 1  1.0
401.634 407.028 0 28 1  1.0
401.501 407.312 0 28 1  1.0
401.365 407.595 0 28 1  1.0
401.227 407.877 0 28 1  1.0
401.086 408.159 0 28 1  1.0
400.943 408.441 0 28 1  1.0
400.798 408.722 0 28 1  1.0
400.652 409.002 0 28 1  1.0
400.504 409.283 0 28 1  1.0
400.355 409.563 0 28 1  1.0
400.205 409.843 0 28 1  1.0
400.054 410.124 0 28 1  1.0
399.902 410.404 0 28 1  1.0
399.75 410.685 0 28 1  1.0
399.598 410.966 0 28 1  1.0
399.446 411.247 0 28 1  1.0
399.295 411.529 0 28 1  1.0
399.144 411.811 0 28 1  1.0
398.994 412.094 0 28 1  1.0
398.844 412.377 0 28 1  1.0
398.696 412.662 0 28 1  1.0
398.575 412.898 0 28 1  1.0
398.454 413.134 0 28 1  1.0
398.334 413.371 0 28 1  1.0
398.215 413.608 0 28 1  1.0
398.096 413.845 0 28 1  1.0
397.977 414.082 0 28 1  1.0
397.858 414.319 0 28 1  1.0
397.739 414.556 0 28 1  1.0
397.62 414.792 0 28 1  1.0
397.501 415.028 0 28 1  1.0
397.381 415.263 0 28 1  1.0
397.26 415.498 0 28 1  1.0
397.138 415.731 0 28 1  1.0
397.016 415.963 0 28 1  1.0
396.892 416.195 0 28 1  1.0
396.767 416.425 0 28 1  1.0
396.64 416.653 0 28 1  1.0
396.512 416.881 0 28 1  1.0
396.382 417.106 0 28 1  1.0
396.25 417.33 0 28 1  1.0
396.116 417.552 0 28 1  1.0
395.98 417.771 0 28 1  1.0
395.841 417.989 0 28 1  1.0
395.7 418.204 0 28 1  1.0
395.556 418.417 0 28 1  1.0
395.409 418.628 0 28 1  1.0
395.26 418.836 0 28 1  1.0
395.107 419.041 0 28 1  1.0
394.95 419.243 0 28 1  1.0
394.791 419.442 0 28 1  1.0
394.627 419.638 0 28 1  1.0
394.46 419.831 0 28 1  1.0
394.282 420.028 0 28 1  1.0
394.099 420.222 0 28 1  1.0
393.913 420.412 0 28 1  1.0
393.722 420.599 0 28 1  1.0
393.528 420.782 0 28 1  1.0
393.33 420.962 0 28 1  1.0
393.129 421.139 0 28 1  1.0
392.924 421.313 0 28 1  1.0
