446.562 367.078 0 7 1  1.0
446.632 367.439 0 7 1  1.0
446.705 367.799 0 7 1  1.0
446.782 368.158 0 7 1  1.0
446.861 368.516 0 7 1  1.0
446.945 368.873 0 7 1  1.0
447.032 369.23 0 7 1  1.0
447.124 369.586 0 7 1  1.0
447.22 369.941 0 7 1  1.0
447.321 370.295 0 7 1  1.0
447.427 370.648 0 7 1  1.0
447.538 371.001 0 7 1  1.0
447.655 371.353 0 7 1  1.0
447.777 371.704 0 7 1  1.0
447.929 372.117 0 7 1  1.0
448.087 372.53 0 7 1  1.0
448.251 372.942 0 7 1  1.0
448.418 373.353 0 7 1  1.0
448.587 373.765 0 7 1  1.0
448.756 374.176 0 7 1  1.0
448.924 374.588 0 7 1  1.0
449.09 375 0 7 1  1.0
449.25 375.412 0 7 1  1.0
449.405 375.825 0 7 1  1.0
449.552 376.239 0 7 1  1.0
449.69 376.654 0 7 1  1.0
449.817 377.071 0 7 1  1.0
449.931 377.489 0 7 1  1.0
450.031 377.908 0 7 1  1.0
450.115 378.329 0 7 1  1.0
450.17 378.663 0 7 1  1.0
450.214 378.998 0 7 1  1.0
450.248 379.334 0 7 1  1.0
450.272 379.671 0 7 1  1.0
450.286 380.009 0 7 1  1.0
450.291 380.348 0 7 1  1.0
450.287 380.687 0 7 1  1.0
450.275 381.028 0 7 1  1.0
450.254 381.369 0 7 1  1.0
450.225 381.71 0 7 1  1.0
450.188 382.053 0 7 1  1.0
450.144 382.395 0 7 1  1.0
450.093 382.738 0 7 1  1.0
450.035 383.082 0 7 1  1.0
449.97 383.425 0 7 1  1.0
449.899 383.769 0 7 1  1.0
449.822 384.113 0 7 1  1.0
449.74 384.457 0 7 1  1.0
449.652 384.801 0 7 1  1.0
449.56 385.145 0 7 1  1.0
449.462 385.489 0 7 1  1.0
449.36 385.833 0 7 1  1.0
449.254 386.176 0 7 1  1.0
449.145 386.519 0 7 1  1.0
449.031 386.862 0 7 1  1.0
448.915 387.204 0 7 1  1.0
448.796 387.545 0 7 1  1.0
448.674 387.886 0 7 1  1.0
448.55 388.226 0 7 1  1.0
448.423 388.565 0 7 1  1.0
448.296 388.904 0 7 1  1.0
448.167 389.241 0 7 1  1.0
447.99 389.696 0 7 1  1.0
447.811 390.149 0 7 1  1.0
447.629 390.598 0 7 1  1.0
447.443 391.044 0 7 1  1.0
447.252 391.485 0 7 1  1.0
447.056 391.922 0 7 1  1.0
446.854 392.352 0 7 1  1.0
446.645 392.777 0 7 1  1.0
446.429 393.194 0 7 1  1.0
446.205 393.604 0 7 1  1.0
445.973 394.005 0 7 1  1.0
445.731 394.398 0 7 1  1.0
445.48 394.781 0 7 1  1.0
445.218 395.154 0 7 1  1.0
444.944 395.516 0 7 1  1.0
444.659 395.867 0 7 1  1.0
444.386 396.178 0 7 1  1.0
444.103 396.48 0 7 1  1.0
443.809 396.772 0 7 1  1.0
443.506 397.055 0 7 1  1.0
443.194 397.329 0 7 1  1.0
442.873 397.594 0 7 1  1.0
442.544 397.851 0 7 1  1.0
442.206 398.1 0 7 1  1.0
441.861 398.341 0 7 1  1.0
441.508 398.575 0 7 1  1.0
441.148 398.802 0 7 1  1.0
440.781 399.022 0 7 1  1.0
440.408 399.235 0 7 1  1.0
440.029 399.443 0 7 1  1.0
439.644 399.645 0 7 1  1.0
439.254 399.841 0 7 1  1.0
438.859 400.032 0 7 1  1.0
438.459 400.218 0 7 1  1.0
438.055 400.399 0 7 1  1.0
437.647 400.577 0 7 1  1.0
437.236 400.75 0 7 1  1.0
436.821 400.92 0 7 1  1.0
436.404 401.087 0 7 1  1.0
435.984 401.251 0 7 1  1.0
435.562 401.412 0 7 1  1.0
435.138 401.57 0 7 1  1.0
434.713 401.727 0 7 1  1.0
434.287 401.882 0 7 1  1.0
433.86 402.036 0 7 1  1.0
433.432 402.189 0 7 1  1.0
433.005 402.34 0 7 1  1.0
432.578 402.492 0 7 1  1.0
432.233 402.614 0 7 1  1.0
431.888 402.735 0 7 1  1.0
431.543 402.854 0 7 1  1.0
431.199 402.97 0 7 1  1.0
430.856 403.08 0 7 1  1.0
430.513 403.185 0 7 1  1.0
430.171 403.283 0 7 1  1.0
429.83 403.373 0 7 1  1.0
429.489 403.453 0 7 1  1.0
429.148 403.523 0 7 1  1.0
428.809 403.582 0 7 1  1.0
428.47 403.628 0 7 1  1.0
428.132 403.66 0 7 1  1.0
427.794 403.677 0 7 1  1.0
427.458 403.678 0 7 1  1.0
427.122 403.661 0 7 1  1.0
426.735 403.619 0 7 1  1.0
426.349 403.555 0 7 1  1.0
425.965 403.468 0 7 1  1.0
425.583 403.36 0 7 1  1.0
425.203 403.233 0 7 1  1.0
424.826 403.088 0 7 1  1.0
424.452 402.926 0 7 1  1.0
424.081 402.749 0 7 1  1.0
423.714 402.557 0 7 1  1.0
423.352 402.353 0 7 1  1.0
422.993 402.138 0 7 1  1.0
422.639 401.912 0 7 1  1.0
422.29 401.677 0 7 1  1.0
421.946 401.435 0 7 1  1.0
421.608 401.186 0 7 1  1.0
421.276 400.933 0 7 1  1.0
420.942 400.669 0 7 1  1.0
420.614 400.402 0 7 1  1.0
420.292 400.13 0 7 1  1.0
419.975 399.856 0 7 1  1.0
419.665 399.578 0 7 1  1.0
419.359 399.297 0 7 1  1.0
419.058 399.012 0 7 1  1.0
418.762 398.725 0 7 1  1.0
418.47 398.435 0 7 1  1.0
418.183 398.142 0 7 1  1.0
417.899 397.846 0 7 1  1.0
417.618 397.547 0 7 1  1.0
417.341 397.246 0 7 1  1.0
417.067 396.943 0 7 1  1.0
416.796 396.637 0 7 1  1.0
416.526 396.329 0 7 1  1.0
416.259 396.019 0 7 1  1.0
415.994 395.707 0 7 1  1.0
415.73 395.394 0 7 1  1.0
415.468 395.078 0 7 1  1.0
415.206 394.761 0 7 1  1.0
414.945 394.442 0 7 1  1.0
414.685 394.122 0 7 1  1.0
414.425 393.8 0 7 1  1.0
414.164 393.477 0 7 1  1.0
413.903 393.153 0 7 1  1.0
413.642 392.828 0 7 1  1.0
413.379 392.502 0 7 1  1.0
413.115 392.175 0 7 1  1.0
412.849 391.847 0 7 1  1.0
412.582 391.519 0 7 1  1.0
412.313 391.19 0 7 1  1.0
412.039 390.859 0 7 1  1.0
411.765 390.528 0 7 1  1.0
411.488 390.196 0 7 1  1.0
411.211 389.864 0 7 1  1.0
410.934 389.53 0 7 1  1.0
410.656 389.196 0 7 1  1.0
410.38 388.861 0 7 1  1.0
410.105 388.524 0 7 1  1.0
409.832 388.187 0 7 1  1.0
409.561 387.848 0 7 1  1.0
409.293 387.508 0 7 1  1.0
409.028 387.167 0 7 1  1.0
408.768 386.823 0 7 1  1.0
408.512 386.479 0 7 1  1.0
408.261 386.132 0 7 1  1.0
408.016 385.784 0 7 1  1.0
407.777 385.434 0 7 1  1.0
407.545 385.082 0 7 1  1.0
407.32 384.727 0 7 1  1.0
407.103 384.371 0 7 1  1.0
406.894 384.012 0 7 1  1.0
406.694 383.651 0 7 1  1.0
406.503 383.288 0 7 1  1.0
406.322 382.921 0 7 1  1.0
406.152 382.552 0 7 1  1.0
405.993 382.181 0 7 1  1.0
405.845 381.806 0 7 1  1.0
405.709 381.429 0 7 1  1.0
405.586 381.049 0 7 1  1.0
405.476 380.665 0 7 1  1.0
405.38 380.278 0 7 1  1.0
405.298 379.888 0 7 1  1.0
405.25 379.622 0 7 1  1.0
405.21 379.355 0 7 1  1.0
405.175 379.087 0 7 1  1.0
405.147 378.816 0 7 1  1.0
405.125 378.545 0 7 1  1.0
405.109 378.272 0 7 1  1.0
405.098 377.998 0 7 1  1.0
405.093 377.723 0 7 1  1.0
405.093 377.447 0 7 1  1.0
405.097 377.17 0 7 1  1.0
405.107 376.892 0 7 1  1.0
405.121 376.613 0 7 1  1.0
405.14 376.333 0 7 1  1.0
405.163 376.052 0 7 1  1.0
405.19 375.77 0 7 1  1.0
405.221 375.488 0 7 1  1.0
405.255 375.205 0 7 1  1.0
405.293 374.922 0 7 1  1.0
405.334 374.638 0 7 1  1.0
405.378 374.353 0 7 1  1.0
405.425 374.068 0 7 1  1.0
405.475 373.783 0 7 1  1.0
405.527 373.498 0 7 1  1.0
405.582 373.212 0 7 1  1.0
405.638 372.926 0 7 1  1.0
405.697 372.64 0 7 1  1.0
405.757 372.354 0 7 1  1.0
405.819 372.068 0 7 1  1.0
405.882 371.782 0 7 1  1.0
405.946 371.496 0 7 1  1.0
406.011 371.21 0 7 1  1.0
406.077 370.925 0 7 1  1.0
406.174 370.51 0 7 1  1.0
406.272 370.095 0 7 1  1.0
406.372 369.682 0 7 1  1.0
406.474 369.269 0 7 1  1.0
406.578 368.858 0 7 1  1.0
406.685 368.449 0 7 1  1.0
406.794 368.04 0 7 1  1.0
406.906 367.634 0 7 1  1.0
407.021 367.23 0 7 1  1.0
407.14 366.828 0 7 1  1.0
407.262 366.428 0 7 1  1.0
407.389 366.03 0 7 1  1.0
407.519 365.635 0 7 1  1.0
407.654 365.243 0 7 1  1.0
407.794 364.853 0 7 1  1.0
407.939 364.467 0 7 1  1.0
408.089 364.084 0 7 1  1.0
408.245 363.705 0 7 1  1.0
408.406 363.329 0 7 1  1.0
408.573 362.957 0 7 1  1.0
408.747 362.588 0 7 1  1.0
408.927 362.224 0 7 1  1.0
409.114 361.864 0 7 1  1.0
409.308 361.509 0 7 1  1.0
409.509 361.158 0 7 1  1.0
409.718 360.812 0 7 1  1.0
409.934 360.47 0 7 1  1.0
410.159 360.134 0 7 1  1.0
410.392 359.803 0 7 1  1.0
410.634 359.478 0 7 1  1.0
410.884 359.158 0 7 1  1.0
411.143 358.843 0 7 1  1.0
411.464 358.477 0 7 1  1.0
411.797 358.12 0 7 1  1.0
412.142 357.771 0 7 1  1.0
412.499 357.432 0 7 1  1.0
412.865 357.101 0 7 1  1.0
413.241 356.781 0 7 1  1.0
413.626 356.47 0 7 1  1.0
414.02 356.17 0 7 1  1.0
414.421 355.88 0 7 1  1.0
414.829 355.601 0 7 1  1.0
415.243 355.333 0 7 1  1.0
415.662 355.076 0 7 1  1.0
416.086 354.831 0 7 1  1.0
416.514 354.598 0 7 1  1.0
416.945 354.376 0 7 1  1.0
397.503 368.586 0 27 1  1.0
397.598 368.248 0 27 1  1.0
397.697 367.909 0 27 1  1.0
397.799 367.571 0 27 1  1.0
397.904 367.233 0 27 1  1.0
398.013 366.896 0 27 1  1.0
398.125 366.559 0 27 1  1.0
398.24 366.222 0 27 1  1.0
398.359 365.887 0 27 1  1.0
398.481 365.552 0 27 1  1.0
398.606 365.218 0 27 1  1.0
398.734 364.885 0 27 1  1.0
398.866 364.554 0 27 1  1.0
399.001 364.223 0 27 1  1.0
399.139 363.894 0 27 1  1.0
399.281 363.566 0 27 1  1.0
399.426 363.239 0 27 1  1.0
399.573 362.914 0 27 1  1.0
399.725 362.591 0 27 1  1.0
399.879 362.269 0 27 1  1.0
400.036 361.949 0 27 1  1.0
400.197 361.631 0 27 1  1.0
400.361 361.315 0 27 1  1.0
400.528 361.002 0 27 1  1.0
400.698 360.69 0 27 1  1.0
400.872 360.38 0 27 1  1.0
401.048 360.073 0 27 1  1.0
401.228 359.769 0 27 1  1.0
401.41 359.467 0 27 1  1.0
401.596 359.167 0 27 1  1.0
401.785 358.87 0 27 1  1.0
401.977 358.577 0 27 1  1.0
402.172 358.286 0 27 1  1.0
402.37 357.997 0 27 1  1.0
402.571 357.713 0 27 1  1.0
402.776 357.431 0 27 1  1.0
402.983 357.152 0 27 1  1.0
403.193 356.877 0 27 1  1.0
403.406 356.605 0 27 1  1.0
403.623 356.337 0 27 1  1.0
403.842 356.073 0 27 1  1.0
404.064 355.812 0 27 1  1.0
404.289 355.555 0 27 1  1.0
404.517 355.302 0 27 1  1.0
404.748 355.053 0 27 1  1.0
404.982 354.808 0 27 1  1.0
405.219 354.567 0 27 1  1.0
405.459 354.33 0 27 1  1.0
405.702 354.098 0 27 1  1.0
405.948 353.87 0 27 1  1.0
406.196 353.647 0 27 1  1.0
406.448 353.428 0 27 1  1.0
406.702 353.214 0 27 1  1.0
406.959 353.005 0 27 1  1.0
407.219 352.801 0 27 1  1.0
407.482 352.602 0 27 1  1.0
407.748 352.408 0 27 1  1.0
408.017 352.219 0 27 1  1.0
408.288 352.035 0 27 1  1.0
408.562 351.857 0 27 1  1.0
408.839 351.684 0 27 1  1.0
409.119 351.517 0 27 1  1.0
409.401 351.355 0 27 1  1.0
409.686 351.199 0 27 1  1.0
409.974 351.049 0 27 1  1.0
410.401 350.84 0 27 1  1.0
410.834 350.643 0 27 1  1.0
411.272 350.458 0 27 1  1.0
411.715 350.284 0 27 1  1.0
412.163 350.122 0 27 1  1.0
412.617 349.971 0 27 1  1.0
413.075 349.83 0 27 1  1.0
413.538 349.699 0 27 1  1.0
414.005 349.579 0 27 1  1.0
414.477 349.467 0 27 1  1.0
414.953 349.365 0 27 1  1.0
415.432 349.272 0 27 1  1.0
415.915 349.187 0 27 1  1.0
416.402 349.11 0 27 1  1.0
416.892 349.041 0 27 1  1.0
417.386 348.98 0 27 1  1.0
417.882 348.925 0 27 1  1.0
418.381 348.877 0 27 1  1.0
418.883 348.836 0 27 1  1.0
419.387 348.8 0 27 1  1.0
419.894 348.77 0 27 1  1.0
420.402 348.746 0 27 1  1.0
420.913 348.726 0 27 1  1.0
421.425 348.711 0 27 1  1.0
421.939 348.7 0 27 1  1.0
422.454 348.692 0 27 1  1.0
422.97 348.689 0 27 1  1.0
423.487 348.688 0 27 1  1.0
424.005 348.691 0 27 1  1.0
424.524 348.695 0 27 1  1.0
425.043 348.702 0 27 1  1.0
425.563 348.711 0 27 1  1.0
425.839 348.716 0 27 1  1.0
426.115 348.722 0 27 1  1.0
426.391 348.728 0 27 1  1.0
426.666 348.734 0 27 1  1.0
426.942 348.742 0 27 1  1.0
427.218 348.75 0 27 1  1.0
427.493 348.758 0 27 1  1.0
427.769 348.768 0 27 1  1.0
428.044 348.778 0 27 1  1.0
428.318 348.789 0 27 1  1.0
428.593 348.801 0 27 1  1.0
428.867 348.814 0 27 1  1.0
429.141 348.829 0 27 1  1.0
429.414 348.844 0 27 1  1.0
429.687 348.86 0 27 1  1.0
429.96 348.878 0 27 1  1.0
430.232 348.897 0 27 1  1.0
430.504 348.917 0 27 1  1.0
430.775 348.939 0 27 1  1.0
431.046 348.962 0 27 1  1.0
431.316 348.986 0 27 1  1.0
431.585 349.012 0 27 1  1.0
431.854 349.04 0 27 1  1.0
432.122 349.069 0 27 1  1.0
432.389 349.1 0 27 1  1.0
432.656 349.133 0 27 1  1.0
432.922 349.167 0 27 1  1.0
433.187 349.204 0 27 1  1.0
433.451 349.242 0 27 1  1.0
433.714 349.282 0 27 1  1.0
433.977 349.325 0 27 1  1.0
434.238 349.369 0 27 1  1.0
434.499 349.416 0 27 1  1.0
434.758 349.464 0 27 1  1.0
435.017 349.515 0 27 1  1.0
435.274 349.569 0 27 1  1.0
435.531 349.624 0 27 1  1.0
435.786 349.682 0 27 1  1.0
436.04 349.743 0 27 1  1.0
436.293 349.806 0 27 1  1.0
436.545 349.872 0 27 1  1.0
436.795 349.94 0 27 1  1.0
437.045 350.011 0 27 1  1.0
437.293 350.085 0 27 1  1.0
437.539 350.161 0 27 1  1.0
437.785 350.241 0 27 1  1.0
438.028 350.323 0 27 1  1.0
438.271 350.408 0 27 1  1.0
438.512 350.496 0 27 1  1.0
438.751 350.588 0 27 1  1.0
438.989 350.682 0 27 1  1.0
439.226 350.78 0 27 1  1.0
439.461 350.88 0 27 1  1.0
439.694 350.984 0 27 1  1.0
439.925 351.092 0 27 1  1.0
440.155 351.203 0 27 1  1.0
440.384 351.317 0 27 1  1.0
440.61 351.435 0 27 1  1.0
440.835 351.556 0 27 1  1.0
441.058 351.681 0 27 1  1.0
441.279 351.81 0 27 1  1.0
441.498 351.942 0 27 1  1.0
441.716 352.078 0 27 1  1.0
441.931 352.218 0 27 1  1.0
442.137 352.357 0 27 1  1.0
442.34 352.499 0 27 1  1.0
442.542 352.644 0 27 1  1.0
442.742 352.793 0 27 1  1.0
442.94 352.945 0 27 1  1.0
443.137 353.1 0 27 1  1.0
443.331 353.259 0 27 1  1.0
443.523 353.421 0 27 1  1.0
443.713 353.586 0 27 1  1.0
443.902 353.755 0 27 1  1.0
444.088 353.926 0 27 1  1.0
444.272 354.1 0 27 1  1.0
444.454 354.277 0 27 1  1.0
444.635 354.457 0 27 1  1.0
444.813 354.64 0 27 1  1.0
444.988 354.826 0 27 1  1.0
445.162 355.014 0 27 1  1.0
445.334 355.205 0 27 1  1.0
445.503 355.398 0 27 1  1.0
445.67 355.594 0 27 1  1.0
445.835 355.793 0 27 1  1.0
445.998 355.994 0 27 1  1.0
446.158 356.197 0 27 1  1.0
446.316 356.402 0 27 1  1.0
446.472 356.61 0 27 1  1.0
446.625 356.82 0 27 1  1.0
446.776 357.032 0 27 1  1.0
446.925 357.246 0 27 1  1.0
447.071 357.463 0 27 1  1.0
447.215 357.681 0 27 1  1.0
447.356 357.901 0 27 1  1.0
447.495 358.123 0 27 1  1.0
447.632 358.346 0 27 1  1.0
447.766 358.572 0 27 1  1.0
447.897 358.799 0 27 1  1.0
448.026 359.028 0 27 1  1.0
448.152 359.258 0 27 1  1.0
448.276 359.49 0 27 1  1.0
448.396 359.723 0 27 1  1.0
448.515 359.957 0 27 1  1.0
448.63 360.193 0 27 1  1.0
448.743 360.431 0 27 1  1.0
448.854 360.669 0 27 1  1.0
448.961 360.909 0 27 1  1.0
449.066 361.149 0 27 1  1.0
449.168 361.391 0 27 1  1.0
449.267 361.634 0 27 1  1.0
449.364 361.878 0 27 1  1.0
449.457 362.122 0 27 1  1.0
449.548 362.368 0 27 1  1.0
449.636 362.614 0 27 1  1.0
449.721 362.861 0 27 1  1.0
449.803 363.108 0 27 1  1.0
449.882 363.356 0 27 1  1.0
449.958 363.605 0 27 1  1.0
450.031 363.854 0 27 1  1.0
450.101 364.104 0 27 1  1.0
450.168 364.354 0 27 1  1.0
450.232 364.604 0 27 1  1.0
450.293 364.855 0 27 1  1.0
450.35 365.105 0 27 1  1.0
450.405 365.356 0 27 1  1.0
450.457 365.607 0 27 1  1.0
450.505 365.858 0 27 1  1.0
450.561 366.174 0 27 1  1.0
450.613 366.49 0 27 1  1.0
450.66 366.806 0 27 1  1.0
450.702 367.122 0 27 1  1.0
450.74 367.438 0 27 1  1.0
450.775 367.754 0 27 1  1.0
450.805 368.07 0 27 1  1.0
450.832 368.386 0 27 1  1.0
450.855 368.702 0 27 1  1.0
450.875 369.018 0 27 1  1.0
450.892 369.334 0 27 1  1.0
450.906 369.65 0 27 1  1.0
450.917 369.966 0 27 1  1.0
450.926 370.282 0 27 1  1.0
450.933 370.598 0 27 1  1.0
450.937 370.915 0 27 1  1.0
450.94 371.231 0 27 1  1.0
450.941 371.547 0 27 1  1.0
450.941 371.864 0 27 1  1.0
450.939 372.181 0 27 1  1.0
450.937 372.497 0 27 1  1.0
450.933 372.814 0 27 1  1.0
450.929 373.131 0 27 1  1.0
450.924 373.448 0 27 1  1.0
450.919 373.766 0 27 1  1.0
450.914 374.083 0 27 1  1.0
450.91 374.401 0 27 1  1.0
450.905 374.718 0 27 1  1.0
450.901 375.036 0 27 1  1.0
450.898 375.354 0 27 1  1.0
450.896 375.673 0 27 1  1.0
450.895 375.991 0 27 1  1.0
450.895 376.359 0 27 1  1.0
450.897 376.726 0 27 1  1.0
450.9 377.094 0 27 1  1.0
450.904 377.463 0 27 1  1.0
450.909 377.831 0 27 1  1.0
450.915 378.199 0 27 1  1.0
450.921 378.568 0 27 1  1.0
450.927 378.936 0 27 1  1.0
450.933 379.304 0 27 1  1.0
450.939 379.673 0 27 1  1.0
450.944 380.041 0 27 1  1.0
450.948 380.409 0 27 1  1.0
450.951 380.777 0 27 1  1.0
450.954 381.144 0 27 1  1.0
450.954 381.512 0 27 1  1.0
450.953 381.879 0 27 1  1.0
450.95 382.245 0 27 1  1.0
450.944 382.612 0 27 1  1.0
450.936 382.978 0 27 1  1.0
450.926 383.343 0 27 1  1.0
450.912 383.708 0 27 1  1.0
450.896 384.073 0 27 1  1.0
450.876 384.437 0 27 1  1.0
450.852 384.8 0 27 1  1.0
450.825 385.163 0 27 1  1.0
450.793 385.525 0 27 1  1.0
450.757 385.887 0 27 1  1.0
450.717 386.248 0 27 1  1.0
450.672 386.608 0 27 1  1.0
450.621 386.967 0 27 1  1.0
450.566 387.325 0 27 1  1.0
450.505 387.683 0 27 1  1.0
450.432 388.07 0 27 1  1.0
450.353 388.455 0 27 1  1.0
450.268 388.84 0 27 1  1.0
450.177 389.224 0 27 1  1.0
450.081 389.607 0 27 1  1.0
449.98 389.989 0 27 1  1.0
449.873 390.371 0 27 1  1.0
449.763 390.751 0 27 1  1.0
449.648 391.131 0 27 1  1.0
449.529 391.51 0 27 1  1.0
449.407 391.889 0 27 1  1.0
449.281 392.267 0 27 1  1.0
449.153 392.644 0 27 1  1.0
449.022 393.021 0 27 1  1.0
448.89 393.397 0 27 1  1.0
448.755 393.773 0 27 1  1.0
448.618 394.149 0 27 1  1.0
448.481 394.524 0 27 1  1.0
448.342 394.899 0 27 1  1.0
448.203 395.273 0 27 1  1.0
448.064 395.648 0 27 1  1.0
447.925 396.022 0 27 1  1.0
447.786 396.396 0 27 1  1.0
447.648 396.77 0 27 1  1.0
447.511 397.144 0 27 1  1.0
447.375 397.518 0 27 1  1.0
447.241 397.892 0 27 1  1.0
447.109 398.266 0 27 1  1.0
446.979 398.64 0 27 1  1.0
446.852 399.015 0 27 1  1.0
446.728 399.389 0 27 1  1.0
446.608 399.764 0 27 1  1.0
446.521 400.041 0 27 1  1.0
446.436 400.318 0 27 1  1.0
446.353 400.595 0 27 1  1.0
446.271 400.872 0 27 1  1.0
446.19 401.15 0 27 1  1.0
446.111 401.427 0 27 1  1.0
446.033 401.705 0 27 1  1.0
445.955 401.983 0 27 1  1.0
445.878 402.261 0 27 1  1.0
445.801 402.54 0 27 1  1.0
445.725 402.819 0 27 1  1.0
445.649 403.097 0 27 1  1.0
445.572 403.377 0 27 1  1.0
445.496 403.656 0 27 1  1.0
445.419 403.935 0 27 1  1.0
445.341 404.215 0 27 1  1.0
445.263 404.495 0 27 1  1.0
445.184 404.775 0 27 1  1.0
445.103 405.056 0 27 1  1.0
445.022 405.337 0 27 1  1.0
444.939 405.618 0 27 1  1.0
444.854 405.899 0 27 1  1.0
444.767 406.181 0 27 1  1.0
444.679 406.462 0 27 1  1.0
444.588 406.744 0 27 1  1.0
444.495 407.027 0 27 1  1.0
444.4 407.31 0 27 1  1.0
444.302 407.593 0 27 1  1.0
444.201 407.876 0 27 1  1.0
444.097 408.159 0 27 1  1.0
443.99 408.443 0 27 1  1.0
443.88 408.727 0 27 1  1.0
443.738 409.08 0 27 1  1.0
443.591 409.433 0 27 1  1.0
443.438 409.786 0 27 1  1.0
443.28 410.138 0 27 1  1.0
443.116 410.488 0 27 1  1.0
442.946 410.836 0 27 1  1.0
442.771 411.182 0 27 1  1.0
442.591 411.525 0 27 1  1.0
442.405 411.865 0 27 1  1.0
