418.103 370.929 0 10 1  1.0
417.615 371.083 0 10 1  1.0
417.127 371.233 0 10 1  1.0
416.64 371.376 0 10 1  1.0
416.155 371.51 0 10 1  1.0
415.609 371.658 0 10 1  1.0
415.066 371.789 0 10 1  1.0
414.529 371.898 0 10 1  1.0
414.064 372.003 0 10 1  1.0
413.604 372.088 0 10 1  1.0
413.096 372.158 0 10 1  1.0
412.596 372.196 0 10 1  1.0
412.05 372.199 0 10 1  1.0
411.513 372.16 0 10 1  1.0
410.986 372.079 0 10 1  1.0
410.471 371.948 0 10 1  1.0
410.019 371.802 0 10 1  1.0
409.578 371.627 0 10 1  1.0
409.198 371.454 0 10 1  1.0
408.829 371.262 0 10 1  1.0
408.47 371.053 0 10 1  1.0
408.12 370.828 0 10 1  1.0
407.78 370.586 0 10 1  1.0
407.45 370.327 0 10 1  1.0
407.129 370.054 0 10 1  1.0
406.817 369.771 0 10 1  1.0
406.515 369.48 0 10 1  1.0
406.222 369.179 0 10 1  1.0
405.938 368.868 0 10 1  1.0
405.663 368.548 0 10 1  1.0
405.377 368.191 0 10 1  1.0
405.104 367.826 0 10 1  1.0
404.862 367.482 0 10 1  1.0
404.629 367.128 0 10 1  1.0
404.404 366.765 0 10 1  1.0
404.166 366.353 0 10 1  1.0
403.916 365.892 0 10 1  1.0
403.679 365.421 0 10 1  1.0
403.455 364.94 0 10 1  1.0
403.242 364.451 0 10 1  1.0
403.042 363.953 0 10 1  1.0
402.853 363.448 0 10 1  1.0
402.675 362.935 0 10 1  1.0
402.508 362.415 0 10 1  1.0
402.352 361.889 0 10 1  1.0
402.219 361.404 0 10 1  1.0
402.106 360.958 0 10 1  1.0
402 360.51 0 10 1  1.0
401.901 360.06 0 10 1  1.0
401.808 359.606 0 10 1  1.0
401.723 359.149 0 10 1  1.0
401.643 358.69 0 10 1  1.0
401.568 358.229 0 10 1  1.0
401.5 357.765 0 10 1  1.0
401.434 357.281 0 10 1  1.0
401.37 356.769 0 10 1  1.0
401.316 356.284 0 10 1  1.0
401.273 355.836 0 10 1  1.0
401.236 355.387 0 10 1  1.0
401.205 354.9 0 10 1  1.0
401.182 354.377 0 10 1  1.0
401.17 353.855 0 10 1  1.0
401.171 353.335 0 10 1  1.0
401.187 352.818 0 10 1  1.0
401.218 352.304 0 10 1  1.0
401.265 351.795 0 10 1  1.0
401.329 351.29 0 10 1  1.0
401.412 350.791 0 10 1  1.0
401.515 350.298 0 10 1  1.0
401.638 349.812 0 10 1  1.0
401.783 349.333 0 10 1  1.0
401.95 348.863 0 10 1  1.0
402.142 348.403 0 10 1  1.0
402.357 347.955 0 10 1  1.0
402.592 347.523 0 10 1  1.0
402.851 347.103 0 10 1  1.0
403.133 346.694 0 10 1  1.0
403.436 346.298 0 10 1  1.0
403.758 345.913 0 10 1  1.0
404.099 345.542 0 10 1  1.0
404.459 345.186 0 10 1  1.0
404.835 344.843 0 10 1  1.0
405.227 344.515 0 10 1  1.0
405.634 344.204 0 10 1  1.0
406.055 343.909 0 10 1  1.0
406.487 343.632 0 10 1  1.0
406.932 343.371 0 10 1  1.0
407.386 343.13 0 10 1  1.0
407.85 342.907 0 10 1  1.0
408.322 342.704 0 10 1  1.0
408.801 342.521 0 10 1  1.0
410.198 348.923 0 29 0  1.0
410.594 348.645 0 29 0  1.0
411.01 348.389 0 29 0  1.0
411.446 348.153 0 29 0  1.0
411.898 347.939 0 29 0  1.0
412.365 347.749 0 29 0  1.0
412.845 347.582 0 29 0  1.0
413.335 347.438 0 29 0  1.0
413.834 347.317 0 29 0  1.0
414.34 347.223 0 29 0  1.0
414.85 347.153 0 29 0  1.0
415.362 347.109 0 29 0  1.0
415.874 347.09 0 29 0  1.0
416.385 347.099 0 29 0  1.0
416.891 347.135 0 29 0  1.0
417.391 347.198 0 29 0  1.0
417.884 347.289 0 29 0  1.0
418.365 347.41 0 29 0  1.0
418.834 347.56 0 29 0  1.0
419.299 347.743 0 29 0  1.0
419.715 347.939 0 29 0  1.0
420.161 348.187 0 29 0  1.0
420.591 348.462 0 29 0  1.0
421.005 348.763 0 29 0  1.0
421.403 349.087 0 29 0  1.0
421.784 349.437 0 29 0  1.0
422.148 349.807 0 29 0  1.0
422.498 350.195 0 29 0  1.0
422.831 350.599 0 29 0  1.0
423.147 351.021 0 29 0  1.0
423.448 351.456 0 29 0  1.0
423.733 351.902 0 29 0  1.0
423.973 352.307 0 29 0  1.0
424.205 352.733 0 29 0  1.0
424.418 353.166 0 29 0  1.0
424.61 353.603 0 29 0  1.0
424.781 354.046 0 29 0  1.0
424.936 354.493 0 29 0  1.0
425.072 354.943 0 29 0  1.0
425.189 355.397 0 29 0  1.0
425.289 355.901 0 29 0  1.0
425.366 356.405 0 29 0  1.0
425.423 356.912 0 29 0  1.0
425.469 357.421 0 29 0  1.0
425.525 357.877 0 29 0  1.0
425.584 358.335 0 29 0  1.0
425.646 358.796 0 29 0  1.0
425.711 359.258 0 29 0  1.0
425.777 359.721 0 29 0  1.0
425.84 360.184 0 29 0  1.0
425.894 360.647 0 29 0  1.0
425.933 361.108 0 29 0  1.0
425.953 361.567 0 29 0  1.0
425.946 362.022 0 29 0  1.0
425.907 362.473 0 29 0  1.0
425.835 362.912 0 29 0  1.0
425.711 363.374 0 29 0  1.0
425.543 363.829 0 29 0  1.0
425.306 364.327 0 29 0  1.0
425.022 364.818 0 29 0  1.0
424.689 365.299 0 29 0  1.0
424.311 365.771 0 29 0  1.0
423.892 366.235 0 29 0  1.0
423.438 366.69 0 29 0  1.0
422.951 367.136 0 29 0  1.0
422.441 367.575 0 29 0  1.0
421.912 368.005 0 29 0  1.0
421.372 368.428 0 29 0  1.0
420.848 368.804 0 29 0  1.0
420.331 369.167 0 29 0  1.0
419.817 369.521 0 29 0  1.0
419.31 369.867 0 29 0  1.0
418.812 370.201 0 29 0  1.0
418.323 370.523 0 29 0  1.0
417.843 370.829 0 29 0  1.0
417.37 371.118 0 29 0  1.0
416.903 371.388 0 29 0  1.0
416.441 371.636 0 29 0  1.0
415.983 371.862 0 29 0  1.0
415.528 372.061 0 29 0  1.0
415.015 372.251 0 29 0  1.0
414.553 372.389 0 29 0  1.0
414.087 372.494 0 29 0  1.0
413.619 372.565 0 29 0  1.0
413.08 372.602 0 29 0  1.0
412.612 372.596 0 29 0  1.0
412.145 372.556 0 29 0  1.0
411.68 372.479 0 29 0  1.0
411.218 372.37 0 29 0  1.0
410.759 372.233 0 29 0  1.0
410.305 372.067 0 29 0  1.0
409.857 371.871 0 29 0  1.0
409.415 371.649 0 29 0  1.0
408.98 371.404 0 29 0  1.0
408.552 371.137 0 29 0  1.0
408.135 370.845 0 29 0  1.0
407.728 370.534 0 29 0  1.0
407.339 370.213 0 29 0  1.0
406.95 369.863 0 29 0  1.0
406.575 369.495 0 29 0  1.0
406.265 369.169 0 29 0  1.0
405.92 368.774 0 29 0  1.0
405.592 368.367 0 29 0  1.0
405.284 367.948 0 29 0  1.0
404.996 367.518 0 29 0  1.0
404.732 367.079 0 29 0  1.0
404.491 366.632 0 29 0  1.0
404.275 366.178 0 29 0  1.0
404.084 365.718 0 29 0  1.0
403.924 365.254 0 29 0  1.0
403.793 364.787 0 29 0  1.0
403.681 364.251 0 29 0  1.0
403.611 363.714 0 29 0  1.0
403.587 363.179 0 29 0  1.0
403.61 362.647 0 29 0  1.0
403.676 362.141 0 29 0  1.0
403.782 361.647 0 29 0  1.0
403.921 361.156 0 29 0  1.0
404.086 360.666 0 29 0  1.0
404.271 360.176 0 29 0  1.0
404.471 359.685 0 29 0  1.0
404.677 359.191 0 29 0  1.0
404.885 358.693 0 29 0  1.0
405.07 358.236 0 29 0  1.0
405.266 357.734 0 29 0  1.0
405.458 357.229 0 29 0  1.0
405.646 356.722 0 29 0  1.0
405.834 356.215 0 29 0  1.0
406.022 355.709 0 29 0  1.0
406.211 355.205 0 29 0  1.0
406.405 354.704 0 29 0  1.0
406.602 354.209 0 29 0  1.0
406.807 353.72 0 29 0  1.0
407.02 353.238 0 29 0  1.0
407.243 352.765 0 29 0  1.0
407.476 352.302 0 29 0  1.0
407.723 351.852 0 29 0  1.0
407.982 351.413 0 29 0  1.0
408.259 350.99 0 29 0  1.0
408.552 350.581 0 29 0  1.0
408.866 350.191 0 29 0  1.0
409.198 349.817 0 29 0  1.0
409.554 349.465 0 29 0  1.0
409.931 349.132 0 29 0  1.0
401.005 338.29 0 29 1  1.0
401.429 337.962 0 29 1  1.0
401.864 337.654 0 29 1  1.0
402.311 337.366 0 29 1  1.0
402.767 337.097 0 29 1  1.0
403.235 336.845 0 29 1  1.0
403.712 336.611 0 29 1  1.0
404.199 336.393 0 29 1  1.0
404.696 336.191 0 29 1  1.0
405.203 336.003 0 29 1  1.0
405.652 335.847 0 29 1  1.0
406.108 335.701 0 29 1  1.0
406.57 335.565 0 29 1  1.0
407.038 335.437 0 29 1  1.0
407.514 335.318 0 29 1  1.0
407.995 335.208 0 29 1  1.0
408.483 335.105 0 29 1  1.0
408.977 335.009 0 29 1  1.0
409.478 334.922 0 29 1  1.0
409.985 334.841 0 29 1  1.0
410.421 334.772 0 29 1  1.0
410.863 334.708 0 29 1  1.0
411.308 334.648 0 29 1  1.0
411.758 334.593 0 29 1  1.0
412.213 334.541 0 29 1  1.0
412.672 334.493 0 29 1  1.0
413.135 334.449 0 29 1  1.0
413.602 334.408 0 29 1  1.0
414.074 334.369 0 29 1  1.0
414.549 334.332 0 29 1  1.0
415.027 334.3 0 29 1  1.0
415.505 334.274 0 29 1  1.0
415.984 334.253 0 29 1  1.0
416.464 334.238 0 29 1  1.0
416.943 334.229 0 29 1  1.0
417.422 334.224 0 29 1  1.0
417.899 334.225 0 29 1  1.0
418.376 334.231 0 29 1  1.0
418.85 334.242 0 29 1  1.0
419.37 334.27 0 29 1  1.0
419.884 334.308 0 29 1  1.0
420.392 334.358 0 29 1  1.0
420.891 334.421 0 29 1  1.0
421.38 334.5 0 29 1  1.0
421.858 334.596 0 29 1  1.0
422.326 334.708 0 29 1  1.0
422.783 334.837 0 29 1  1.0
423.244 334.985 0 29 1  1.0
423.767 335.145 0 29 1  1.0
424.276 335.323 0 29 1  1.0
424.771 335.519 0 29 1  1.0
425.252 335.736 0 29 1  1.0
425.719 335.969 0 29 1  1.0
426.173 336.217 0 29 1  1.0
426.616 336.479 0 29 1  1.0
427.063 336.756 0 29 1  1.0
427.467 336.987 0 29 1  1.0
427.862 337.228 0 29 1  1.0
428.249 337.475 0 29 1  1.0
428.628 337.73 0 29 1  1.0
429 337.991 0 29 1  1.0
429.366 338.257 0 29 1  1.0
429.768 338.562 0 29 1  1.0
430.163 338.872 0 29 1  1.0
430.534 339.161 0 29 1  1.0
430.921 339.466 0 29 1  1.0
431.321 339.793 0 29 1  1.0
431.731 340.145 0 29 1  1.0
432.123 340.513 0 29 1  1.0
432.489 340.89 0 29 1  1.0
432.829 341.274 0 29 1  1.0
433.157 341.669 0 29 1  1.0
433.47 342.073 0 29 1  1.0
433.769 342.487 0 29 1  1.0
434.043 342.885 0 29 1  1.0
434.295 343.262 0 29 1  1.0
434.583 343.694 0 29 1  1.0
434.853 344.097 0 29 1  1.0
435.114 344.498 0 29 1  1.0
435.367 344.898 0 29 1  1.0
435.609 345.299 0 29 1  1.0
435.841 345.701 0 29 1  1.0
436.059 346.108 0 29 1  1.0
436.264 346.52 0 29 1  1.0
436.454 346.94 0 29 1  1.0
436.677 347.441 0 29 1  1.0
436.843 347.87 0 29 1  1.0
436.982 348.322 0 29 1  1.0
437.099 348.786 0 29 1  1.0
437.189 349.277 0 29 1  1.0
437.26 349.788 0 29 1  1.0
437.307 350.325 0 29 1  1.0
437.334 350.787 0 29 1  1.0
437.353 351.266 0 29 1  1.0
437.366 351.752 0 29 1  1.0
437.388 352.217 0 29 1  1.0
437.397 352.709 0 29 1  1.0
437.398 353.244 0 29 1  1.0
437.398 353.788 0 29 1  1.0
437.395 354.338 0 29 1  1.0
437.393 354.836 0 29 1  1.0
437.391 355.338 0 29 1  1.0
437.389 355.84 0 29 1  1.0
437.387 356.343 0 29 1  1.0
437.387 356.846 0 29 1  1.0
437.389 357.363 0 29 1  1.0
437.393 357.878 0 29 1  1.0
437.395 358.406 0 29 1  1.0
437.39 358.928 0 29 1  1.0
437.379 359.443 0 29 1  1.0
437.36 359.948 0 29 1  1.0
437.333 360.443 0 29 1  1.0
437.295 360.927 0 29 1  1.0
437.244 361.402 0 29 1  1.0
437.177 361.865 0 29 1  1.0
437.091 362.337 0 29 1  1.0
436.977 362.837 0 29 1  1.0
436.845 363.275 0 29 1  1.0
436.694 363.703 0 29 1  1.0
436.523 364.121 0 29 1  1.0
436.335 364.53 0 29 1  1.0
436.131 364.932 0 29 1  1.0
435.912 365.327 0 29 1  1.0
435.681 365.723 0 29 1  1.0
435.436 366.138 0 29 1  1.0
435.179 366.547 0 29 1  1.0
434.913 366.952 0 29 1  1.0
434.638 367.353 0 29 1  1.0
434.354 367.751 0 29 1  1.0
434.065 368.148 0 29 1  1.0
433.771 368.545 0 29 1  1.0
433.478 368.939 0 29 1  1.0
433.191 369.328 0 29 1  1.0
432.9 369.717 0 29 1  1.0
432.606 370.109 0 29 1  1.0
432.306 370.501 0 29 1  1.0
431.999 370.896 0 29 1  1.0
431.685 371.292 0 29 1  1.0
431.364 371.69 0 29 1  1.0
431.034 372.089 0 29 1  1.0
430.695 372.49 0 29 1  1.0
430.347 372.892 0 29 1  1.0
429.991 373.296 0 29 1  1.0
429.635 373.691 0 29 1  1.0
429.298 374.056 0 29 1  1.0
428.964 374.413 0 29 1  1.0
428.651 374.739 0 29 1  1.0
428.332 375.066 0 29 1  1.0
428.004 375.396 0 29 1  1.0
427.659 375.736 0 29 1  1.0
427.287 376.095 0 29 1  1.0
426.901 376.461 0 29 1  1.0
426.508 376.825 0 29 1  1.0
426.111 377.186 0 29 1  1.0
425.708 377.542 0 29 1  1.0
425.301 377.893 0 29 1  1.0
424.889 378.238 0 29 1  1.0
424.471 378.575 0 29 1  1.0
424.049 378.903 0 29 1  1.0
423.622 379.222 0 29 1  1.0
423.19 379.53 0 29 1  1.0
422.753 379.826 0 29 1  1.0
422.312 380.109 0 29 1  1.0
421.865 380.378 0 29 1  1.0
421.414 380.632 0 29 1  1.0
420.958 380.87 0 29 1  1.0
420.497 381.09 0 29 1  1.0
420.032 381.293 0 29 1  1.0
419.562 381.476 0 29 1  1.0
419.09 381.637 0 29 1  1.0
418.629 381.774 0 29 1  1.0
418.18 381.884 0 29 1  1.0
417.714 381.979 0 29 1  1.0
417.245 382.054 0 29 1  1.0
416.772 382.11 0 29 1  1.0
416.296 382.147 0 29 1  1.0
415.817 382.165 0 29 1  1.0
415.336 382.166 0 29 1  1.0
414.852 382.15 0 29 1  1.0
414.366 382.117 0 29 1  1.0
413.879 382.067 0 29 1  1.0
413.39 382.002 0 29 1  1.0
412.9 381.922 0 29 1  1.0
412.409 381.827 0 29 1  1.0
411.917 381.718 0 29 1  1.0
411.425 381.595 0 29 1  1.0
410.933 381.459 0 29 1  1.0
410.442 381.311 0 29 1  1.0
409.951 381.15 0 29 1  1.0
409.46 380.978 0 29 1  1.0
408.971 380.795 0 29 1  1.0
408.484 380.601 0 29 1  1.0
407.998 380.398 0 29 1  1.0
407.514 380.185 0 29 1  1.0
407.033 379.963 0 29 1  1.0
406.554 379.732 0 29 1  1.0
406.077 379.494 0 29 1  1.0
405.604 379.248 0 29 1  1.0
405.135 378.996 0 29 1  1.0
404.669 378.737 0 29 1  1.0
404.207 378.472 0 29 1  1.0
403.752 378.204 0 29 1  1.0
403.318 377.941 0 29 1  1.0
402.912 377.689 0 29 1  1.0
402.508 377.431 0 29 1  1.0
402.109 377.17 0 29 1  1.0
401.712 376.902 0 29 1  1.0
401.3 376.615 0 29 1  1.0
400.884 376.315 0 29 1  1.0
400.51 376.035 0 29 1  1.0
400.144 375.75 0 29 1  1.0
399.786 375.459 0 29 1  1.0
399.436 375.164 0 29 1  1.0
399.096 374.862 0 29 1  1.0
398.761 374.551 0 29 1  1.0
398.417 374.213 0 29 1  1.0
398.055 373.838 0 29 1  1.0
397.709 373.453 0 29 1  1.0
397.378 373.058 0 29 1  1.0
397.064 372.654 0 29 1  1.0
396.766 372.239 0 29 1  1.0
396.486 371.812 0 29 1  1.0
396.225 371.373 0 29 1  1.0
395.988 370.936 0 29 1  1.0
395.781 370.513 0 29 1  1.0
395.59 370.082 0 29 1  1.0
395.414 369.642 0 29 1  1.0
395.252 369.195 0 29 1  1.0
395.103 368.74 0 29 1  1.0
394.966 368.279 0 29 1  1.0
394.842 367.812 0 29 1  1.0
394.728 367.339 0 29 1  1.0
394.625 366.861 0 29 1  1.0
394.532 366.379 0 29 1  1.0
394.448 365.893 0 29 1  1.0
394.373 365.404 0 29 1  1.0
394.305 364.912 0 29 1  1.0
394.245 364.419 0 29 1  1.0
394.19 363.924 0 29 1  1.0
394.142 363.428 0 29 1  1.0
394.098 362.931 0 29 1  1.0
394.059 362.435 0 29 1  1.0
394.024 361.94 0 29 1  1.0
393.991 361.442 0 29 1  1.0
393.96 360.927 0 29 1  1.0
393.93 360.386 0 29 1  1.0
393.902 359.847 0 29 1  1.0
393.878 359.31 0 29 1  1.0
393.857 358.774 0 29 1  1.0
393.841 358.24 0 29 1  1.0
393.829 357.708 0 29 1  1.0
393.822 357.177 0 29 1  1.0
393.82 356.647 0 29 1  1.0
393.824 356.118 0 29 1  1.0
393.834 355.59 0 29 1  1.0
393.852 355.063 0 29 1  1.0
393.876 354.536 0 29 1  1.0
393.908 354.01 0 29 1  1.0
393.948 353.485 0 29 1  1.0
393.996 352.959 0 29 1  1.0
394.053 352.433 0 29 1  1.0
394.12 351.907 0 29 1  1.0
394.196 351.381 0 29 1  1.0
394.281 350.86 0 29 1  1.0
394.371 350.369 0 29 1  1.0
394.464 349.915 0 29 1  1.0
394.57 349.44 0 29 1  1.0
394.684 348.968 0 29 1  1.0
394.802 348.517 0 29 1  1.0
394.922 348.099 0 29 1  1.0
395.049 347.682 0 29 1  1.0
395.184 347.268 0 29 1  1.0
395.326 346.856 0 29 1  1.0
395.476 346.448 0 29 1  1.0
395.634 346.042 0 29 1  1.0
395.799 345.641 0 29 1  1.0
395.972 345.244 0 29 1  1.0
396.151 344.85 0 29 1  1.0
396.338 344.462 0 29 1  1.0
396.534 344.075 0 29 1  1.0
396.745 343.674 0 29 1  1.0
396.977 343.25 0 29 1  1.0
397.218 342.833 0 29 1  1.0
397.469 342.422 0 29 1  1.0
397.739 342.001 0 29 1  1.0
398.034 341.562 0 29 1  1.0
398.338 341.135 0 29 1  1.0
398.652 340.719 0 29 1  1.0
398.976 340.317 0 29 1  1.0
399.31 339.927 0 29 1  1.0
399.653 339.551 0 29 1  1.0
400.006 339.19 0 29 1  1.0
400.374 338.841 0 29 1  1.0
400.75 338.506 0 29 1  1.0
409.321 342.785 1 10 0  1.0
409.629 342.532 1 10 0  1.0
409.97 342.31 1 10 0  1.0
410.337 342.118 1 10 0  1.0
410.729 341.956 1 10 0  1.0
411.141 341.824 1 10 0  1.0
411.569 341.722 1 10 0  1.0
412.01 341.649 1 10 0  1.0
412.459 341.607 1 10 0  1.0
412.912 341.594 1 10 0  1.0
413.367 341.612 1 10 0  1.0
413.818 341.659 1 10 0  1.0
414.263 341.737 1 10 0  1.0
414.697 341.844 1 10 0  1.0
415.117 341.982 1 10 0  1.0
415.518 342.149 1 10 0  1.0
415.897 342.346 1 10 0  1.0
416.117 342.482 1 10 0  1.0
416.328 342.628 1 10 0  1.0
416.53 342.784 1 10 0  1.0
416.723 342.95 1 10 0  1.0
416.908 343.124 1 10 0  1.0
417.086 343.306 1 10 0  1.0
417.256 343.495 1 10 0  1.0
417.419 343.691 1 10 0  1.0
417.576 343.892 1 10 0  1.0
417.727 344.099 1 10 0  1.0
417.872 344.311 1 10 0  1.0
418.012 344.527 1 10 0  1.0
418.147 344.745 1 10 0  1.0
418.278 344.967 1 10 0  1.0
418.405 345.19 1 10 0  1.0
418.528 345.415 1 10 0  1.0
418.654 345.651 1 10 0  1.0
418.776 345.888 1 10 0  1.0
418.896 346.126 1 10 0  1.0
419.012 346.364 1 10 0  1.0
419.125 346.603 1 10 0  1.0
419.236 346.842 1 10 0  1.0
419.344 347.082 1 10 0  1.0
419.45 347.323 1 10 0  1.0
419.553 347.565 1 10 0  1.0
419.654 347.807 1 10 0  1.0
419.753 348.05 1 10 0  1.0
419.85 348.293 1 10 0  1.0
419.946 348.538 1 10 0  1.0
420.039 348.783 1 10 0  1.0
420.131 349.028 1 10 0  1.0
420.222 349.275 1 10 0  1.0
420.312 349.521 1 10 0  1.0
420.4 349.769 1 10 0  1.0
420.487 350.017 1 10 0  1.0
420.574 350.266 1 10 0  1.0
420.66 350.516 1 10 0  1.0
420.745 350.766 1 10 0  1.0
420.83 351.017 1 10 0  1.0
420.915 351.269 1 10 0  1.0
420.999 351.521 1 10 0  1.0
421.083 351.775 1 10 0  1.0
421.168 352.028 1 10 0  1.0
421.253 352.283 1 10 0  1.0
421.338 352.538 1 10 0  1.0
421.424 352.793 1 10 0  1.0
421.51 353.05 1 10 0  1.0
421.597 353.307 1 10 0  1.0
421.69 353.579 1 10 0  1.0
421.783 353.852 1 10 0  1.0
421.874 354.125 1 10 0  1.0
421.964 354.399 1 10 0  1.0
422.05 354.674 1 10 0  1.0
422.132 354.948 1 10 0  1.0
422.208 355.223 1 10 0  1.0
422.278 355.498 1 10 0  1.0
422.34 355.773 1 10 0  1.0
422.394 356.048 1 10 0  1.0
422.438 356.323 1 10 0  1.0
422.471 356.597 1 10 0  1.0
422.492 356.872 1 10 0  1.0
422.501 357.145 1 10 0  1.0
422.495 357.419 1 10 0  1.0
422.474 357.691 1 10 0  1.0
422.421 358.054 1 10 0  1.0
422.341 358.414 1 10 0  1.0
422.234 358.77 1 10 0  1.0
422.102 359.121 1 10 0  1.0
421.946 359.467 1 10 0  1.0
421.767 359.805 1 10 0  1.0
421.566 360.134 1 10 0  1.0
421.344 360.454 1 10 0  1.0
421.103 360.762 1 10 0  1.0
420.843 361.059 1 10 0  1.0
420.567 361.342 1 10 0  1.0
420.274 361.611 1 10 0  1.0
419.967 361.863 1 10 0  1.0
419.645 362.099 1 10 0  1.0
419.312 362.316 1 10 0  1.0
418.966 362.514 1 10 0  1.0
418.493 362.745 1 10 0  1.0
418.005 362.939 1 10 0  1.0
417.504 363.098 1 10 0  1.0
416.994 363.221 1 10 0  1.0
416.476 363.31 1 10 0  1.0
415.954 363.364 1 10 0  1.0
415.43 363.383 1 10 0  1.0
414.907 363.369 1 10 0  1.0
414.387 363.321 1 10 0  1.0
413.873 363.24 1 10 0  1.0
413.369 363.126 1 10 0  1.0
412.876 362.98 1 10 0  1.0
412.398 362.801 1 10 0  1.0
411.936 362.591 1 10 0  1.0
411.494 362.349 1 10 0  1.0
411.075 362.076 1 10 0  1.0
410.72 361.806 1 10 0  1.0
410.385 361.513 1 10 0  1.0
410.07 361.198 1 10 0  1.0
409.773 360.864 1 10 0  1.0
409.496 360.513 1 10 0  1.0
409.236 360.145 1 10 0  1.0
408.994 359.762 1 10 0  1.0
408.77 359.367 1 10 0  1.0
408.563 358.96 1 10 0  1.0
408.373 358.543 1 10 0  1.0
408.2 358.119 1 10 0  1.0
408.042 357.689 1 10 0  1.0
407.901 357.254 1 10 0  1.0
407.775 356.816 1 10 0  1.0
407.663 356.376 1 10 0  1.0
407.567 355.938 1 10 0  1.0
407.477 355.45 1 10 0  1.0
407.403 354.964 1 10 0  1.0
407.345 354.48 1 10 0  1.0
407.302 353.996 1 10 0  1.0
407.273 353.513 1 10 0  1.0
407.256 353.03 1 10 0  1.0
407.251 352.545 1 10 0  1.0
407.257 352.059 1 10 0  1.0
407.273 351.571 1 10 0  1.0
407.297 351.08 1 10 0  1.0
407.329 350.586 1 10 0  1.0
407.368 350.088 1 10 0  1.0
407.412 349.586 1 10 0  1.0
407.461 349.078 1 10 0  1.0
