411.197 394.064 1 9 1  1.0
410.901 394.129 1 9 1  1.0
410.605 394.192 1 9 1  1.0
410.308 394.255 1 9 1  1.0
410.012 394.317 1 9 1  1.0
409.648 394.392 1 9 1  1.0
409.284 394.466 1 9 1  1.0
408.92 394.539 1 9 1  1.0
408.556 394.61 1 9 1  1.0
408.192 394.68 1 9 1  1.0
407.828 394.747 1 9 1  1.0
407.464 394.812 1 9 1  1.0
407.1 394.875 1 9 1  1.0
406.737 394.936 1 9 1  1.0
406.373 394.993 1 9 1  1.0
406.01 395.047 1 9 1  1.0
405.646 395.098 1 9 1  1.0
405.283 395.146 1 9 1  1.0
404.92 395.189 1 9 1  1.0
404.557 395.229 1 9 1  1.0
404.194 395.264 1 9 1  1.0
403.832 395.295 1 9 1  1.0
403.47 395.321 1 9 1  1.0
403.108 395.342 1 9 1  1.0
402.746 395.358 1 9 1  1.0
402.384 395.369 1 9 1  1.0
402.023 395.374 1 9 1  1.0
401.662 395.373 1 9 1  1.0
401.301 395.366 1 9 1  1.0
400.94 395.352 1 9 1  1.0
400.58 395.333 1 9 1  1.0
400.22 395.306 1 9 1  1.0
399.861 395.273 1 9 1  1.0
399.501 395.232 1 9 1  1.0
399.142 395.184 1 9 1  1.0
398.784 395.128 1 9 1  1.0
398.425 395.064 1 9 1  1.0
398.095 394.998 1 9 1  1.0
397.766 394.925 1 9 1  1.0
397.437 394.846 1 9 1  1.0
397.109 394.76 1 9 1  1.0
396.782 394.667 1 9 1  1.0
396.457 394.567 1 9 1  1.0
396.133 394.461 1 9 1  1.0
395.81 394.348 1 9 1  1.0
395.49 394.229 1 9 1  1.0
395.171 394.103 1 9 1  1.0
394.855 393.971 1 9 1  1.0
394.541 393.833 1 9 1  1.0
394.23 393.688 1 9 1  1.0
393.922 393.538 1 9 1  1.0
393.617 393.381 1 9 1  1.0
393.315 393.218 1 9 1  1.0
393.016 393.049 1 9 1  1.0
392.722 392.874 1 9 1  1.0
392.43 392.693 1 9 1  1.0
392.143 392.507 1 9 1  1.0
391.861 392.314 1 9 1  1.0
391.582 392.116 1 9 1  1.0
391.308 391.912 1 9 1  1.0
391.039 391.703 1 9 1  1.0
390.775 391.488 1 9 1  1.0
390.516 391.267 1 9 1  1.0
390.262 391.041 1 9 1  1.0
390.014 390.81 1 9 1  1.0
389.772 390.573 1 9 1  1.0
389.536 390.331 1 9 1  1.0
389.305 390.084 1 9 1  1.0
389.082 389.832 1 9 1  1.0
388.846 389.553 1 9 1  1.0
388.619 389.268 1 9 1  1.0
388.399 388.977 1 9 1  1.0
388.187 388.682 1 9 1  1.0
387.982 388.381 1 9 1  1.0
387.784 388.075 1 9 1  1.0
387.593 387.764 1 9 1  1.0
387.41 387.448 1 9 1  1.0
387.233 387.128 1 9 1  1.0
387.064 386.804 1 9 1  1.0
386.902 386.476 1 9 1  1.0
386.746 386.144 1 9 1  1.0
386.597 385.808 1 9 1  1.0
386.455 385.469 1 9 1  1.0
386.32 385.126 1 9 1  1.0
386.191 384.78 1 9 1  1.0
386.069 384.432 1 9 1  1.0
385.953 384.081 1 9 1  1.0
385.844 383.727 1 9 1  1.0
385.741 383.371 1 9 1  1.0
385.644 383.013 1 9 1  1.0
385.553 382.653 1 9 1  1.0
385.469 382.292 1 9 1  1.0
385.39 381.929 1 9 1  1.0
385.318 381.564 1 9 1  1.0
385.251 381.199 1 9 1  1.0
385.19 380.832 1 9 1  1.0
385.135 380.465 1 9 1  1.0
385.085 380.097 1 9 1  1.0
385.041 379.729 1 9 1  1.0
385.003 379.361 1 9 1  1.0
384.97 378.993 1 9 1  1.0
384.945 378.657 1 9 1  1.0
384.924 378.322 1 9 1  1.0
384.908 377.987 1 9 1  1.0
384.896 377.652 1 9 1  1.0
384.889 377.317 1 9 1  1.0
384.886 376.983 1 9 1  1.0
384.888 376.65 1 9 1  1.0
384.895 376.316 1 9 1  1.0
384.906 375.983 1 9 1  1.0
384.922 375.651 1 9 1  1.0
384.942 375.319 1 9 1  1.0
384.967 374.988 1 9 1  1.0
384.997 374.657 1 9 1  1.0
385.031 374.327 1 9 1  1.0
385.07 373.998 1 9 1  1.0
385.114 373.669 1 9 1  1.0
385.162 373.341 1 9 1  1.0
385.215 373.014 1 9 1  1.0
385.273 372.687 1 9 1  1.0
385.336 372.362 1 9 1  1.0
385.403 372.037 1 9 1  1.0
385.476 371.713 1 9 1  1.0
385.553 371.39 1 9 1  1.0
385.635 371.067 1 9 1  1.0
385.721 370.746 1 9 1  1.0
385.813 370.426 1 9 1  1.0
385.909 370.107 1 9 1  1.0
386.011 369.789 1 9 1  1.0
386.117 369.472 1 9 1  1.0
386.228 369.156 1 9 1  1.0
386.344 368.841 1 9 1  1.0
386.465 368.527 1 9 1  1.0
386.574 368.258 1 9 1  1.0
386.686 367.989 1 9 1  1.0
386.802 367.722 1 9 1  1.0
386.921 367.456 1 9 1  1.0
387.044 367.191 1 9 1  1.0
387.171 366.928 1 9 1  1.0
387.301 366.666 1 9 1  1.0
387.435 366.406 1 9 1  1.0
387.573 366.149 1 9 1  1.0
387.714 365.893 1 9 1  1.0
387.858 365.64 1 9 1  1.0
388.006 365.388 1 9 1  1.0
388.158 365.14 1 9 1  1.0
388.314 364.894 1 9 1  1.0
388.472 364.65 1 9 1  1.0
388.635 364.41 1 9 1  1.0
388.8 364.172 1 9 1  1.0
388.97 363.937 1 9 1  1.0
389.142 363.706 1 9 1  1.0
389.319 363.478 1 9 1  1.0
389.498 363.254 1 9 1  1.0
389.681 363.033 1 9 1  1.0
389.868 362.816 1 9 1  1.0
390.058 362.603 1 9 1  1.0
390.251 362.394 1 9 1  1.0
390.448 362.189 1 9 1  1.0
390.648 361.988 1 9 1  1.0
390.851 361.791 1 9 1  1.0
391.058 361.6 1 9 1  1.0
391.268 361.412 1 9 1  1.0
391.481 361.23 1 9 1  1.0
391.698 361.052 1 9 1  1.0
391.985 360.829 1 9 1  1.0
392.277 360.613 1 9 1  1.0
392.575 360.405 1 9 1  1.0
392.877 360.205 1 9 1  1.0
393.184 360.012 1 9 1  1.0
393.496 359.826 1 9 1  1.0
393.812 359.646 1 9 1  1.0
394.132 359.472 1 9 1  1.0
394.457 359.304 1 9 1  1.0
394.785 359.141 1 9 1  1.0
395.116 358.983 1 9 1  1.0
395.451 358.83 1 9 1  1.0
395.789 358.681 1 9 1  1.0
396.13 358.536 1 9 1  1.0
396.474 358.395 1 9 1  1.0
396.82 358.256 1 9 1  1.0
397.168 358.121 1 9 1  1.0
397.519 357.988 1 9 1  1.0
397.871 357.858 1 9 1  1.0
398.226 357.729 1 9 1  1.0
398.582 357.601 1 9 1  1.0
398.939 357.475 1 9 1  1.0
399.297 357.349 1 9 1  1.0
399.656 357.224 1 9 1  1.0
400.016 357.099 1 9 1  1.0
400.376 356.973 1 9 1  1.0
400.737 356.847 1 9 1  1.0
401.097 356.72 1 9 1  1.0
401.458 356.591 1 9 1  1.0
401.818 356.461 1 9 1  1.0
402.178 356.328 1 9 1  1.0
402.537 356.193 1 9 1  1.0
402.833 356.08 1 9 1  1.0
403.128 355.965 1 9 1  1.0
403.423 355.848 1 9 1  1.0
403.717 355.731 1 9 1  1.0
404.01 355.613 1 9 1  1.0
404.304 355.494 1 9 1  1.0
404.596 355.375 1 9 1  1.0
404.889 355.257 1 9 1  1.0
405.181 355.138 1 9 1  1.0
405.473 355.021 1 9 1  1.0
405.764 354.904 1 9 1  1.0
406.055 354.789 1 9 1  1.0
406.346 354.675 1 9 1  1.0
406.637 354.563 1 9 1  1.0
406.928 354.454 1 9 1  1.0
407.218 354.347 1 9 1  1.0
407.509 354.242 1 9 1  1.0
407.799 354.141 1 9 1  1.0
408.09 354.043 1 9 1  1.0
408.38 353.948 1 9 1  1.0
408.671 353.858 1 9 1  1.0
408.961 353.771 1 9 1  1.0
409.252 353.689 1 9 1  1.0
409.543 353.612 1 9 1  1.0
409.834 353.54 1 9 1  1.0
410.125 353.474 1 9 1  1.0
410.417 353.413 1 9 1  1.0
410.709 353.358 1 9 1  1.0
411.001 353.309 1 9 1  1.0
411.294 353.267 1 9 1  1.0
411.587 353.232 1 9 1  1.0
411.881 353.203 1 9 1  1.0
412.129 353.185 1 9 1  1.0
412.378 353.172 1 9 1  1.0
412.628 353.164 1 9 1  1.0
412.878 353.161 1 9 1  1.0
413.128 353.162 1 9 1  1.0
413.379 353.168 1 9 1  1.0
413.63 353.178 1 9 1  1.0
413.881 353.192 1 9 1  1.0
414.133 353.21 1 9 1  1.0
414.386 353.232 1 9 1  1.0
414.639 353.258 1 9 1  1.0
414.893 353.287 1 9 1  1.0
415.147 353.319 1 9 1  1.0
415.402 353.354 1 9 1  1.0
415.657 353.392 1 9 1  1.0
415.913 353.433 1 9 1  1.0
416.169 353.477 1 9 1  1.0
416.427 353.523 1 9 1  1.0
416.684 353.571 1 9 1  1.0
416.943 353.621 1 9 1  1.0
417.202 353.674 1 9 1  1.0
417.462 353.728 1 9 1  1.0
417.723 353.783 1 9 1  1.0
417.984 353.84 1 9 1  1.0
418.246 353.898 1 9 1  1.0
418.509 353.957 1 9 1  1.0
418.773 354.017 1 9 1  1.0
419.037 354.078 1 9 1  1.0
419.302 354.139 1 9 1  1.0
419.569 354.201 1 9 1  1.0
419.836 354.263 1 9 1  1.0
400.294 352.83 1 29 0  1.0
400.637 352.721 1 29 0  1.0
400.986 352.642 1 29 0  1.0
401.342 352.592 1 29 0  1.0
401.704 352.568 1 29 0  1.0
402.071 352.572 1 29 0  1.0
402.443 352.6 1 29 0  1.0
402.819 352.654 1 29 0  1.0
403.199 352.731 1 29 0  1.0
403.582 352.83 1 29 0  1.0
403.967 352.951 1 29 0  1.0
404.354 353.093 1 29 0  1.0
404.742 353.255 1 29 0  1.0
405.131 353.436 1 29 0  1.0
405.521 353.634 1 29 0  1.0
405.909 353.85 1 29 0  1.0
406.297 354.081 1 29 0  1.0
406.683 354.328 1 29 0  1.0
407.066 354.588 1 29 0  1.0
407.447 354.862 1 29 0  1.0
407.825 355.148 1 29 0  1.0
408.198 355.445 1 29 0  1.0
408.567 355.753 1 29 0  1.0
408.931 356.069 1 29 0  1.0
409.29 356.395 1 29 0  1.0
409.642 356.727 1 29 0  1.0
409.987 357.066 1 29 0  1.0
410.324 357.411 1 29 0  1.0
410.654 357.76 1 29 0  1.0
410.975 358.113 1 29 0  1.0
411.287 358.468 1 29 0  1.0
411.589 358.826 1 29 0  1.0
411.881 359.183 1 29 0  1.0
412.088 359.446 1 29 0  1.0
412.289 359.709 1 29 0  1.0
412.485 359.971 1 29 0  1.0
412.676 360.234 1 29 0  1.0
412.861 360.497 1 29 0  1.0
413.041 360.76 1 29 0  1.0
413.216 361.023 1 29 0  1.0
413.386 361.286 1 29 0  1.0
413.551 361.549 1 29 0  1.0
413.712 361.813 1 29 0  1.0
413.868 362.077 1 29 0  1.0
414.02 362.342 1 29 0  1.0
414.168 362.607 1 29 0  1.0
414.311 362.872 1 29 0  1.0
414.451 363.138 1 29 0  1.0
414.587 363.405 1 29 0  1.0
414.719 363.672 1 29 0  1.0
414.848 363.939 1 29 0  1.0
414.974 364.208 1 29 0  1.0
415.096 364.477 1 29 0  1.0
415.215 364.747 1 29 0  1.0
415.332 365.018 1 29 0  1.0
415.445 365.289 1 29 0  1.0
415.556 365.562 1 29 0  1.0
415.665 365.835 1 29 0  1.0
415.771 366.11 1 29 0  1.0
415.875 366.385 1 29 0  1.0
415.976 366.662 1 29 0  1.0
416.076 366.94 1 29 0  1.0
416.174 367.218 1 29 0  1.0
416.271 367.499 1 29 0  1.0
416.366 367.78 1 29 0  1.0
416.447 368.026 1 29 0  1.0
416.528 368.272 1 29 0  1.0
416.607 368.52 1 29 0  1.0
416.685 368.769 1 29 0  1.0
416.762 369.018 1 29 0  1.0
416.837 369.268 1 29 0  1.0
416.912 369.52 1 29 0  1.0
416.985 369.771 1 29 0  1.0
417.057 370.024 1 29 0  1.0
417.127 370.278 1 29 0  1.0
417.196 370.532 1 29 0  1.0
417.263 370.787 1 29 0  1.0
417.329 371.043 1 29 0  1.0
417.393 371.299 1 29 0  1.0
417.456 371.556 1 29 0  1.0
417.517 371.814 1 29 0  1.0
417.576 372.072 1 29 0  1.0
417.634 372.331 1 29 0  1.0
417.69 372.59 1 29 0  1.0
417.744 372.85 1 29 0  1.0
417.796 373.111 1 29 0  1.0
417.846 373.372 1 29 0  1.0
417.894 373.633 1 29 0  1.0
417.94 373.895 1 29 0  1.0
417.985 374.157 1 29 0  1.0
418.027 374.42 1 29 0  1.0
418.067 374.683 1 29 0  1.0
418.105 374.946 1 29 0  1.0
418.141 375.21 1 29 0  1.0
418.174 375.474 1 29 0  1.0
418.206 375.738 1 29 0  1.0
418.235 376.003 1 29 0  1.0
418.266 376.32 1 29 0  1.0
418.295 376.638 1 29 0  1.0
418.319 376.956 1 29 0  1.0
418.341 377.275 1 29 0  1.0
418.359 377.593 1 29 0  1.0
418.373 377.912 1 29 0  1.0
418.384 378.231 1 29 0  1.0
418.392 378.549 1 29 0  1.0
418.396 378.868 1 29 0  1.0
418.396 379.187 1 29 0  1.0
418.393 379.505 1 29 0  1.0
418.387 379.824 1 29 0  1.0
418.377 380.142 1 29 0  1.0
418.363 380.46 1 29 0  1.0
418.346 380.777 1 29 0  1.0
418.325 381.095 1 29 0  1.0
418.3 381.412 1 29 0  1.0
418.272 381.728 1 29 0  1.0
418.24 382.045 1 29 0  1.0
418.205 382.36 1 29 0  1.0
418.165 382.675 1 29 0  1.0
418.122 382.99 1 29 0  1.0
418.076 383.304 1 29 0  1.0
418.026 383.617 1 29 0  1.0
417.971 383.93 1 29 0  1.0
417.914 384.241 1 29 0  1.0
417.852 384.552 1 29 0  1.0
417.787 384.863 1 29 0  1.0
417.718 385.172 1 29 0  1.0
417.645 385.48 1 29 0  1.0
417.568 385.788 1 29 0  1.0
417.487 386.094 1 29 0  1.0
417.386 386.458 1 29 0  1.0
417.279 386.82 1 29 0  1.0
417.167 387.18 1 29 0  1.0
417.05 387.539 1 29 0  1.0
416.927 387.896 1 29 0  1.0
416.798 388.251 1 29 0  1.0
416.664 388.604 1 29 0  1.0
416.525 388.955 1 29 0  1.0
416.379 389.303 1 29 0  1.0
416.229 389.65 1 29 0  1.0
416.073 389.994 1 29 0  1.0
415.911 390.336 1 29 0  1.0
415.744 390.676 1 29 0  1.0
415.571 391.013 1 29 0  1.0
415.393 391.347 1 29 0  1.0
415.209 391.679 1 29 0  1.0
415.019 392.008 1 29 0  1.0
414.824 392.334 1 29 0  1.0
414.624 392.658 1 29 0  1.0
414.418 392.978 1 29 0  1.0
414.206 393.295 1 29 0  1.0
413.989 393.609 1 29 0  1.0
413.766 393.92 1 29 0  1.0
413.537 394.228 1 29 0  1.0
413.303 394.532 1 29 0  1.0
413.063 394.832 1 29 0  1.0
412.818 395.13 1 29 0  1.0
412.567 395.423 1 29 0  1.0
412.311 395.713 1 29 0  1.0
412.048 395.999 1 29 0  1.0
411.78 396.281 1 29 0  1.0
411.507 396.559 1 29 0  1.0
411.302 396.761 1 29 0  1.0
411.095 396.961 1 29 0  1.0
410.884 397.158 1 29 0  1.0
410.67 397.352 1 29 0  1.0
410.454 397.542 1 29 0  1.0
410.235 397.73 1 29 0  1.0
410.012 397.914 1 29 0  1.0
409.788 398.094 1 29 0  1.0
409.56 398.27 1 29 0  1.0
409.33 398.442 1 29 0  1.0
409.097 398.609 1 29 0  1.0
408.861 398.772 1 29 0  1.0
408.623 398.93 1 29 0  1.0
408.382 399.082 1 29 0  1.0
408.139 399.229 1 29 0  1.0
407.893 399.371 1 29 0  1.0
407.645 399.506 1 29 0  1.0
407.394 399.635 1 29 0  1.0
407.141 399.758 1 29 0  1.0
406.886 399.875 1 29 0  1.0
406.629 399.984 1 29 0  1.0
406.369 400.086 1 29 0  1.0
406.107 400.182 1 29 0  1.0
405.843 400.269 1 29 0  1.0
405.577 400.349 1 29 0  1.0
405.309 400.421 1 29 0  1.0
405.038 400.484 1 29 0  1.0
404.766 400.539 1 29 0  1.0
404.492 400.586 1 29 0  1.0
404.216 400.623 1 29 0  1.0
403.938 400.652 1 29 0  1.0
403.658 400.671 1 29 0  1.0
403.312 400.681 1 29 0  1.0
402.964 400.676 1 29 0  1.0
402.615 400.658 1 29 0  1.0
402.267 400.625 1 29 0  1.0
401.919 400.578 1 29 0  1.0
401.574 400.518 1 29 0  1.0
401.231 400.443 1 29 0  1.0
400.892 400.355 1 29 0  1.0
400.557 400.254 1 29 0  1.0
400.228 400.139 1 29 0  1.0
399.906 400.011 1 29 0  1.0
399.591 399.869 1 29 0  1.0
399.285 399.715 1 29 0  1.0
398.988 399.548 1 29 0  1.0
398.701 399.368 1 29 0  1.0
398.425 399.176 1 29 0  1.0
398.225 399.022 1 29 0  1.0
398.032 398.862 1 29 0  1.0
397.845 398.695 1 29 0  1.0
397.665 398.522 1 29 0  1.0
397.49 398.343 1 29 0  1.0
397.322 398.158 1 29 0  1.0
397.159 397.967 1 29 0  1.0
397.001 397.771 1 29 0  1.0
396.849 397.569 1 29 0  1.0
396.701 397.363 1 29 0  1.0
396.559 397.152 1 29 0  1.0
396.421 396.937 1 29 0  1.0
396.287 396.718 1 29 0  1.0
396.158 396.494 1 29 0  1.0
396.033 396.267 1 29 0  1.0
395.911 396.036 1 29 0  1.0
395.793 395.803 1 29 0  1.0
395.679 395.566 1 29 0  1.0
395.567 395.326 1 29 0  1.0
395.459 395.084 1 29 0  1.0
395.353 394.84 1 29 0  1.0
395.25 394.594 1 29 0  1.0
395.149 394.346 1 29 0  1.0
395.051 394.096 1 29 0  1.0
394.954 393.845 1 29 0  1.0
394.859 393.593 1 29 0  1.0
394.766 393.341 1 29 0  1.0
394.674 393.088 1 29 0  1.0
394.583 392.834 1 29 0  1.0
394.492 392.581 1 29 0  1.0
394.403 392.327 1 29 0  1.0
394.314 392.074 1 29 0  1.0
394.176 391.681 1 29 0  1.0
394.039 391.29 1 29 0  1.0
393.903 390.9 1 29 0  1.0
393.768 390.511 1 29 0  1.0
393.634 390.124 1 29 0  1.0
393.502 389.737 1 29 0  1.0
393.371 389.352 1 29 0  1.0
393.241 388.967 1 29 0  1.0
393.114 388.583 1 29 0  1.0
392.988 388.2 1 29 0  1.0
392.864 387.818 1 29 0  1.0
392.742 387.436 1 29 0  1.0
392.623 387.054 1 29 0  1.0
392.506 386.673 1 29 0  1.0
392.391 386.292 1 29 0  1.0
392.279 385.911 1 29 0  1.0
392.17 385.529 1 29 0  1.0
392.063 385.148 1 29 0  1.0
391.96 384.767 1 29 0  1.0
391.86 384.385 1 29 0  1.0
391.763 384.003 1 29 0  1.0
391.67 383.62 1 29 0  1.0
391.58 383.236 1 29 0  1.0
391.493 382.852 1 29 0  1.0
391.411 382.467 1 29 0  1.0
391.332 382.081 1 29 0  1.0
391.258 381.694 1 29 0  1.0
391.187 381.306 1 29 0  1.0
391.121 380.917 1 29 0  1.0
391.06 380.526 1 29 0  1.0
391.003 380.134 1 29 0  1.0
390.95 379.74 1 29 0  1.0
390.91 379.405 1 29 0  1.0
390.872 379.068 1 29 0  1.0
390.839 378.731 1 29 0  1.0
390.808 378.393 1 29 0  1.0
390.782 378.054 1 29 0  1.0
390.758 377.714 1 29 0  1.0
390.738 377.373 1 29 0  1.0
390.722 377.032 1 29 0  1.0
390.708 376.69 1 29 0  1.0
390.699 376.348 1 29 0  1.0
390.692 376.006 1 29 0  1.0
390.689 375.663 1 29 0  1.0
390.69 375.321 1 29 0  1.0
390.693 374.978 1 29 0  1.0
390.7 374.635 1 29 0  1.0
390.711 374.293 1 29 0  1.0
390.724 373.95 1 29 0  1.0
390.741 373.608 1 29 0  1.0
390.762 373.267 1 29 0  1.0
390.785 372.925 1 29 0  1.0
390.812 372.585 1 29 0  1.0
390.843 372.245 1 29 0  1.0
390.876 371.906 1 29 0  1.0
390.913 371.567 1 29 0  1.0
390.953 371.23 1 29 0  1.0
390.996 370.894 1 29 0  1.0
391.043 370.558 1 29 0  1.0
391.093 370.224 1 29 0  1.0
391.146 369.891 1 29 0  1.0
391.202 369.56 1 29 0  1.0
391.261 369.23 1 29 0  1.0
391.324 368.901 1 29 0  1.0
391.389 368.577 1 29 0  1.0
391.458 368.254 1 29 0  1.0
391.53 367.932 1 29 0  1.0
391.604 367.612 1 29 0  1.0
391.682 367.293 1 29 0  1.0
391.764 366.976 1 29 0  1.0
391.848 366.659 1 29 0  1.0
391.936 366.343 1 29 0  1.0
392.027 366.028 1 29 0  1.0
392.121 365.714 1 29 0  1.0
392.219 365.401 1 29 0  1.0
392.32 365.088 1 29 0  1.0
392.424 364.775 1 29 0  1.0
392.532 364.463 1 29 0  1.0
392.643 364.152 1 29 0  1.0
392.757 363.84 1 29 0  1.0
392.875 363.529 1 29 0  1.0
392.996 363.218 1 29 0  1.0
393.121 362.906 1 29 0  1.0
393.249 362.595 1 29 0  1.0
393.381 362.283 1 29 0  1.0
393.516 361.971 1 29 0  1.0
393.654 361.658 1 29 0  1.0
393.796 361.345 1 29 0  1.0
393.942 361.031 1 29 0  1.0
394.091 360.717 1 29 0  1.0
394.244 360.401 1 29 0  1.0
394.4 360.085 1 29 0  1.0
394.56 359.768 1 29 0  1.0
394.724 359.45 1 29 0  1.0
394.891 359.13 1 29 0  1.0
395.062 358.81 1 29 0  1.0
395.321 358.334 1 29 0  1.0
395.588 357.858 1 29 0  1.0
395.863 357.386 1 29 0  1.0
396.147 356.919 1 29 0  1.0
396.44 356.46 1 29 0  1.0
396.742 356.014 1 29 0  1.0
397.053 355.582 1 29 0  1.0
397.373 355.167 1 29 0  1.0
